Index,TCOO,Cooling_Cost,Heating_Cost
46,298529.35,[],"15030.3,12725.17,15730.14,14016.13,14334.86,13203.76,14100.11,13138.35,13796.07,15418.72,14239.79,13507.94,14090.33,13841.48,15364.11,13678.29,14047.86,13661.49,14282.59,13321.88,14581.73,14388.13,14452.21,13225.55,15857.01,13626.65,15310.84,13873.85,15330.83,14146.8"
47,294609.12,[],"13945.26,13714.04,13842.15,15201.83,14212.1,14397.37,13567.94,12995.13,14827.91,14301.59,14395.23,13357.07,13289.47,12396.58,14577.36,13737.79,15201.93,14337.99,14969.85,14117.83,14060.9,15261.37,14140.13,12809.72,13853.61,14251.18,12553.87,13760.83,14230.96,12513.91"
48,285830.65,[],"12758.17,14145.46,13176.86,14692.84,12714.37,12414.82,12451.1,15170.82,13225.88,12597.32,13663.64,12281.04,13600.88,15254.75,12468.83,13877.3,13159.58,14326.55,14153.85,14737.76,15814.17,13735.4,12536.17,13070.3,13968.55,12711.56,15227.72,13411.45,12597.32,13910.01"
49,292794.01,[],"14919.05,14313.01,12531.09,14134.42,13189.84,15234.39,13441.32,13431.65,14323.49,12657.9,15494.46,12828.1,15280.66,13742.34,13069.97,13792.16,12723.46,12851.74,15057.22,13837.24,14578.91,14366.5,12972.44,15494.36,13814.23,14101.92,13117.69,14719.31,12394.36,14509.02"
50,295750.14,[],"15956.91,13174.71,14765.39,13911.27,16152.04,13738.85,15101.73,13790.57,12711.5,13456.44,13170.81,14929.32,12755.04,14047.66,13109.73,15112.06,13266.63,15022.29,13707.14,13611.84,13434.59,12899.95,13758.44,13963.89,14653.59,14286.62,12447.33,13412.77,15120.11,14326.55"
51,294333.06,[],"13723.82,14817.49,13684.55,13689.95,12752.96,14444.35,14074.52,13269.6,13067.63,13600.97,13993.4,14599.39,13862.8,14225.06,13631.21,13941.3,13605.86,14219.21,13003.92,13253.95,14863.97,13980.17,15105.36,15001.5,14558.95,12844.68,14612.79,15704.09,15018.88,14128.03"
52,293432.62,[],"15529.15,13573.83,14521.74,12983.22,15269.04,13774.35,14402.29,13451.0,12799.79,13253.92,13062.1,13364.8,13602.98,13460.98,14663.6,13212.48,15574.13,13532.63,14117.24,13471.76,14330.9,13057.56,15932.76,13248.86,15321.33,15607.44,12916.67,14325.01,12515.65,12465.97"
53,297817.49,[],"14681.58,13966.76,14844.18,13922.47,13777.09,15437.19,13108.57,14892.96,12553.79,14836.34,14746.7,14502.06,13725.56,15646.02,14358.92,16278.41,12946.55,13147.62,13092.71,14286.35,12401.34,15147.17,12302.0,14326.55,13995.73,13975.3,12455.69,13957.4,15135.7,14876.46"
54,296015.63,[],"13256.86,13253.49,14949.63,14811.43,13978.85,14795.97,14603.45,14965.21,13565.35,13155.52,14363.46,15056.0,12347.07,14013.79,14052.09,12867.42,13938.24,15154.44,13759.47,13542.94,14584.21,14795.97,13629.33,13858.1,14279.56,14111.83,14059.2,12955.05,14892.96,14039.34"
55,294408.32,[],"14059.05,13633.23,15047.23,12586.65,12522.66,14581.73,16207.7,15206.66,14670.28,14777.58,13252.84,14361.98,13610.97,13258.69,15277.07,14446.54,13601.6,14128.01,15098.7,12512.56,12576.96,12894.88,15326.48,14971.77,13109.73,12296.51,12567.16,13643.23,13171.62,14070.24"
56,287839.19,[],"14200.15,13463.2,12959.34,12672.84,13303.49,14493.79,13871.86,13229.74,14151.72,14826.89,13808.1,12175.94,12835.79,13540.57,13300.27,13671.81,13300.29,12229.66,14912.84,14985.06,15509.31,13414.84,13191.5,13305.1,13279.34,13683.8,13365.51,13812.5,14301.26,14985.17"
57,289982.53,[],"12958.07,14492.68,12345.24,15573.93,13686.15,14338.84,12963.5,13180.44,12210.31,14256.1,13096.69,14039.11,13341.59,14163.86,13038.91,12384.32,15959.2,14073.55,15411.12,13232.23,14084.0,13903.82,13763.68,15211.44,14219.21,13052.54,14130.97,12851.74,15255.2,12566.6"
58,295364.76,[],"14537.36,13620.32,13127.08,12866.34,13619.85,15070.26,15713.67,13794.17,13389.36,14920.88,14609.16,13851.67,14024.41,15326.48,13810.01,14641.61,14323.25,12626.33,13871.66,14083.63,15303.94,13409.99,12792.56,12806.99,15648.77,13493.09,12886.0,12379.16,13711.04,16189.13"
59,294117.27,[],"14322.19,14981.55,15359.09,12683.43,14211.84,14426.31,15273.78,14612.79,13091.72,13588.97,14447.62,13471.73,15154.77,13233.52,12825.37,14392.67,13011.87,14742.52,12349.25,13810.37,12949.29,14502.06,14053.85,12763.65,13979.93,13865.05,14128.47,12203.14,14527.77,13814.32"
60,295557.93,[],"14695.48,13769.01,14063.52,13162.51,13166.09,15310.84,14317.5,14586.51,14155.3,14448.76,13406.5,15417.64,13977.25,13148.41,13865.39,14737.94,14112.12,14201.45,12405.47,13281.1,14014.93,16550.95,12993.5,13343.05,14176.79,12792.52,14298.11,15574.85,14286.85,12079.5"
61,290434.42,[],"15110.82,13506.51,12521.07,14564.03,14047.34,12530.49,13207.16,14989.2,12271.18,12664.53,16331.48,14369.2,12347.21,13133.71,13696.05,15110.58,12638.68,14934.78,13527.13,13174.07,15166.15,13278.75,12330.61,14273.54,13699.91,14314.99,14884.66,12302.83,14640.09,14421.56"
62,291710.77,[],"13541.85,13255.51,13505.65,14386.65,13478.5,13487.7,13015.9,12843.15,16296.02,12641.95,15096.1,15630.45,14651.2,13719.34,12580.56,12143.31,12387.74,14553.35,14905.8,12978.85,12569.93,15768.04,13873.06,14468.82,13939.83,13577.72,14236.08,13662.65,13947.71,15583.08"
63,295136.94,[],"14551.27,14030.18,13126.19,13871.66,14648.34,14564.7,13617.74,13085.29,14413.14,14018.13,13539.15,14234.36,12533.45,13078.5,14765.39,13122.86,14484.77,15308.55,14246.35,14716.01,14669.6,14671.09,13192.31,13920.85,13510.58,14467.47,14638.27,12419.52,14788.8,15008.87"
64,301865.14,[],"13586.38,12858.79,15288.75,13605.86,14184.4,15544.98,15806.03,14443.44,15064.4,14882.8,15364.58,14756.12,13869.84,14591.19,15587.44,13637.45,15315.06,12194.61,14275.31,13530.15,14327.91,12972.68,14048.07,14952.11,13326.84,13989.18,16784.89,13976.74,13438.48,13319.45"
65,292960.01,[],"12306.69,14376.89,15198.05,13362.8,14090.01,13729.72,13208.59,15379.75,14765.91,13643.67,13907.68,13312.19,13110.43,13135.1,14039.02,13702.19,12273.79,15867.88,14916.71,15541.43,14254.71,13621.59,12803.5,13566.89,13330.19,13350.77,14503.79,14553.39,13757.75,13897.25"
66,293575.62,[],"13278.89,15184.16,15077.87,14443.44,15386.75,14515.41,14248.05,14846.24,14165.1,13467.11,14845.35,14343.72,13980.84,12475.36,13663.91,15051.94,14078.02,13468.23,13538.15,12671.1,13918.62,12111.42,13131.52,12655.61,12835.79,14306.84,12858.79,13575.0,12124.19,13592.95"
67,294242.79,[],"15260.97,14741.25,14469.49,14744.27,12450.21,15474.72,12933.14,15600.14,12295.87,13458.52,12916.36,14017.28,13382.87,13300.14,13178.54,12664.43,14082.07,15057.45,12501.35,12746.66,13586.77,14834.83,14780.25,15114.31,15227.72,14217.09,12820.5,15393.4,13559.96,14065.89"
68,295618.58,[],"13584.02,14076.08,14143.9,14738.84,13967.11,13322.36,15070.14,15851.8,15135.55,14933.2,14525.02,12618.84,14238.56,14594.54,14424.04,14104.99,13068.25,13271.39,12660.29,14107.59,13531.02,13759.47,13640.81,13084.21,14255.71,13165.03,12746.09,13419.65,13052.26,16275.0"
