Index,TCOO,Cooling_Cost,Heating_Cost
37,321137.83,"668.84,663.22,631.27,842.06,1319.36,1230.83,512.91,977.02,572.71,271.05,826.48,1236.76,584.45,582.85,1020.47,1673.84,1020.48,722.68,192.99,121.83,1138.78,154.81,959.08,778.78,589.15,276.97,528.24,492.08,573.63,1622.45","12827.03,15056.44,13610.54,15476.43,12607.57,14206.98,14282.91,13994.71,14286.49,13660.58,15508.84,14671.94,13763.3,13468.79,15671.41,13128.81,14165.01,15489.13,14733.63,14698.27,12918.83,13340.11,13660.54,12599.22,14954.53,14228.2,12419.04,13246.3,14054.66,13597.43"
38,316068.13,"710.21,246.8,1222.82,1538.55,633.81,580.5,195.48,1071.78,208.99,549.42,1157.04,294.67,235.44,1013.48,525.44,320.21,986.82,816.07,613.77,425.37,350.23,836.88,713.79,112.38,981.01,933.33,760.77,416.07,1282.33,302.83","13966.47,15099.91,15093.85,14244.11,14039.86,12944.02,14704.08,15027.95,12799.58,12169.2,14977.27,13500.02,14531.5,12821.79,12474.35,13399.59,14439.28,14482.64,14357.92,12989.69,12484.75,15239.95,12458.86,14277.87,12827.71,13038.18,13832.09,15242.04,13702.09,14256.57"
39,321843.53,"195.87,1197.86,297.9,819.88,657.41,774.09,152.25,390.1,647.79,714.45,180.29,706.75,1761.11,556.98,635.16,531.72,496.63,572.59,225.42,794.93,1731.47,1371.39,430.54,1282.37,128.45,586.65,306.01,775.69,186.66,886.26","13829.46,14876.88,15156.55,16285.08,12571.96,14482.29,12277.88,14607.85,12822.7,14117.98,16400.42,14466.48,14398.46,14690.97,13242.59,13260.19,15684.41,13559.61,13563.7,14103.41,12330.97,16119.0,14771.4,13647.31,13490.79,12909.89,14599.13,14886.75,15138.53,12575.4"
40,313483.01,"1234.38,245.54,459.74,360.27,318.71,633.53,319.07,637.41,1176.88,528.24,767.91,201.17,655.43,436.03,771.31,296.71,1146.53,465.63,216.31,650.82,842.91,1333.35,505.46,1034.78,611.62,329.0,994.52,1280.26,723.11,551.92","13948.89,12801.12,12795.17,15383.76,14548.21,14884.44,13355.8,13163.45,12302.58,12208.45,15449.19,14585.76,13967.91,13056.94,12919.75,12394.83,14320.01,15259.05,14317.74,12204.22,13226.6,14208.01,14864.96,14167.06,14923.85,15064.71,13606.44,13328.28,14569.81,13026.94"
41,321826.68,"672.12,1428.89,878.09,428.92,618.09,959.61,1553.41,711.66,610.96,824.21,614.62,1108.76,797.99,535.4,658.67,215.99,362.91,1046.38,482.27,1329.68,841.23,657.17,137.16,165.72,924.5,632.67,426.14,782.07,636.89,835.34","13165.47,14916.83,14816.93,13121.34,12969.92,13845.6,14563.07,13057.75,13745.21,15218.19,14213.83,15098.95,13652.36,14537.63,14063.48,14465.47,14823.51,15362.25,14400.19,12877.06,13905.08,13163.24,14579.09,13816.12,14074.31,13594.63,15535.72,13469.0,15106.88,13315.36"
42,322207.91,"528.24,1400.18,155.2,653.03,429.57,1264.0,1329.68,1166.16,303.6,788.68,529.17,267.03,260.98,614.16,613.47,1449.01,430.54,298.91,478.57,740.37,99.27,425.91,106.04,347.51,1344.07,172.93,508.48,541.04,117.55,1103.52","15960.98,14662.36,13849.26,14105.81,13895.96,13293.46,13673.28,12496.71,14798.34,15559.28,12746.73,14613.54,12948.8,13093.53,12547.54,15052.37,14803.09,14450.19,15524.29,14113.34,14636.41,14983.24,14762.39,15679.34,12941.76,14325.75,14719.96,15749.24,13133.41,14793.55"
43,315748.23,"589.5,973.13,419.93,1123.52,558.29,842.06,886.36,613.47,215.49,138.54,463.81,380.59,548.56,404.23,358.82,1272.31,607.62,461.37,864.64,172.49,1483.94,769.7,176.35,1092.21,680.74,600.7,893.69,338.37,532.91,380.91","12086.97,14015.07,15309.31,13280.89,14000.65,15100.41,13660.75,13264.2,13657.49,13552.71,14878.8,15026.68,14459.24,13398.0,14526.65,14131.2,14590.56,14580.11,13703.67,13855.5,12174.44,12737.78,14254.55,14897.99,13893.7,13318.87,15270.94,12962.61,13807.16,12738.76"
44,317393.51,"890.46,424.64,656.19,927.05,210.93,1013.84,826.73,588.54,926.97,795.86,1491.3,242.23,653.64,609.11,325.75,547.66,528.89,553.48,566.1,848.97,688.1,1081.98,824.21,331.21,490.62,584.76,208.49,1473.09,524.47,587.21","13259.49,14400.27,15143.86,13338.96,14579.6,16413.96,14135.47,14438.72,12256.09,12547.54,12351.32,13166.04,13969.3,14454.75,13306.58,14336.24,14714.66,13156.6,14264.83,15482.4,13609.08,13862.24,13414.95,12954.69,17126.5,14314.13,14032.84,13575.3,12582.9,12292.77"
45,319104.69,"337.83,897.43,1606.37,378.98,650.48,335.41,1163.73,848.19,625.05,1189.21,1376.86,554.17,361.7,335.07,1052.96,815.94,624.21,1424.16,429.41,142.07,183.97,1073.68,1293.95,1388.84,1150.25,1076.92,639.91,321.0,678.72,524.56","14506.99,12127.52,14112.15,13692.98,14074.65,12328.43,13279.94,14089.86,12980.76,15029.71,14304.51,14687.79,13220.69,14069.85,12536.19,15646.89,14645.69,15782.59,14191.26,15785.76,13706.82,13296.56,13598.3,15862.95,13405.19,13101.83,13835.9,14204.36,13646.65,13545.78"
46,316957.12,"495.22,713.67,684.17,431.9,275.69,1258.22,681.39,1547.73,252.43,1220.73,288.75,660.96,644.58,615.4,189.94,293.79,1157.89,573.36,261.89,230.91,542.16,874.75,1187.21,1338.14,312.8,576.4,1233.35,1450.73,908.43,608.82","13403.55,12220.95,13104.49,14115.69,14299.88,13919.82,12406.6,15285.11,14977.92,13809.69,13891.71,14270.48,13055.77,13351.06,14710.55,13410.05,14360.77,13245.73,14374.05,13778.71,16104.3,13326.01,13482.68,14982.39,13313.89,15394.51,13759.62,14040.3,15801.05,13309.19"
