Index,TCOO,Cooling_Cost,Heating_Cost,Energy_Cost_Above_Threshold
2402,24138.92,"605.09,370.67,265.74,1131.41,1077.74,318.96,1062.96,242.4,263.58,764.38,551.86,260.08,1242.07,918.08,761.63,960.5,540.65,107.66,1501.07,1206.73,427.19,869.55,493.43,411.41,1315.14,1430.86,1116.0,189.7,353.57,1150.23",[],10
2403,21684.38,"539.93,229.47,397.14,317.75,925.62,734.43,954.58,874.99,741.99,857.86,288.51,283.54,661.65,744.05,551.86,953.93,374.58,735.0,474.54,255.51,277.68,268.71,232.31,469.78,350.39,801.31,836.46,469.84,1400.49,732.85",[],1
2404,22371.46,"832.04,511.58,211.84,317.02,736.82,258.08,911.9,417.6,692.02,296.71,1413.0,626.9,887.36,202.32,1309.0,755.44,739.17,400.49,399.27,276.55,258.03,456.91,1282.43,225.34,636.59,577.23,1164.83,160.1,1121.75,904.95",[],5
2405,26418.68,"1147.49,481.47,695.12,1165.88,924.64,756.17,356.71,340.69,451.6,1168.52,772.51,473.99,1192.11,1434.33,411.89,1228.54,884.44,1102.92,545.3,936.99,443.99,1616.97,1120.67,690.98,758.29,769.48,247.57,327.02,946.48,1433.12",[],10
2406,24340.7,"1009.04,638.73,548.81,935.36,1283.88,593.57,541.04,487.67,758.56,363.19,787.45,1141.9,510.69,172.21,1426.24,392.85,1293.58,117.36,545.94,635.78,647.85,511.47,671.1,102.33,938.44,1347.71,595.87,984.22,666.75,762.47",[],5
2407,25797.51,"426.28,1213.89,588.08,1454.72,611.07,103.04,162.22,539.73,824.21,1360.26,524.61,1353.18,817.27,1017.97,1124.37,1326.84,1364.78,886.36,1232.6,296.1,888.81,483.67,357.77,1243.86,187.59,325.99,515.97,582.43,400.71,1327.41",[],10
2408,23227.71,"1218.0,291.95,727.63,526.61,882.82,459.54,1366.2,484.93,1344.93,1130.04,378.12,614.55,337.74,408.41,398.33,285.89,313.71,661.32,213.01,331.87,492.53,462.92,452.35,829.29,364.12,123.58,1422.85,756.49,927.47,1534.41",[],6
2409,26471.17,"1012.63,990.66,1108.66,1953.74,817.88,657.8,785.99,918.95,920.06,192.27,723.32,573.9,600.3,366.78,921.58,178.91,986.52,1290.03,1034.63,906.45,888.11,1254.74,166.27,349.7,1320.66,767.8,1158.21,328.07,270.36,310.84",[],6
2410,25133.39,"302.79,599.17,592.4,987.45,1531.72,841.51,379.83,231.67,990.04,1310.03,917.06,783.65,1146.51,1083.61,302.59,193.83,883.51,1372.48,531.78,626.09,779.32,854.16,964.82,998.04,1100.84,609.24,270.03,315.6,285.83,651.55",[],6
2411,23959.42,"467.15,344.97,206.83,1074.06,505.2,1576.87,547.76,578.95,1715.84,296.55,1018.78,1025.13,328.62,400.73,742.89,129.69,702.43,1066.04,889.65,1201.08,233.26,175.37,499.86,1159.71,463.59,586.13,1109.48,600.36,1012.39,338.98",[],7
2412,23022.35,"845.24,638.17,1281.67,184.25,395.81,481.23,585.89,620.36,753.9,534.62,436.57,1459.98,553.97,192.24,638.4,219.02,703.33,1105.97,701.23,1022.73,213.54,495.64,756.17,1655.39,298.94,417.6,999.66,423.91,356.96,549.87",[],4
2413,25818.57,"847.08,1008.47,561.23,829.08,745.9,1174.29,711.01,1322.72,278.37,1457.63,720.92,490.02,313.32,781.24,845.82,1046.16,676.42,777.06,432.68,845.48,1613.75,990.31,469.83,1019.16,1045.41,388.91,372.45,419.37,338.87,663.85",[],4
2414,24654.22,"282.09,506.08,1518.53,422.0,412.33,673.58,967.33,854.16,699.13,508.02,1287.4,595.41,1033.74,987.51,1234.39,1418.28,668.43,533.45,156.18,370.26,1101.31,368.16,573.77,442.53,1058.05,404.73,1561.95,335.93,222.11,604.58",[],6
2415,24546.65,"1176.98,817.88,1138.37,746.63,364.77,693.33,282.42,736.78,358.37,524.12,998.26,966.52,1368.23,729.89,1887.15,392.64,911.69,1046.43,123.2,327.02,276.46,461.34,142.27,214.05,1124.16,911.15,444.29,923.45,276.46,856.5",[],5
2416,28548.75,"1163.06,1411.76,898.94,1599.73,922.32,783.81,230.91,1195.29,305.98,985.46,1318.55,1299.98,693.33,254.47,1327.41,954.23,1824.12,1157.95,201.43,200.99,524.48,610.17,562.11,947.7,1320.66,637.9,1207.26,1554.93,327.14,743.07",[],12
2417,25484.0,"157.59,268.14,824.1,272.91,1256.67,813.2,850.62,1289.79,1450.91,623.38,1189.5,1288.86,1608.3,1181.3,1282.43,1328.47,334.77,849.46,110.99,406.22,523.45,507.88,611.75,621.09,776.14,711.01,447.57,290.01,156.75,476.94",[],9
2418,23204.43,"474.76,403.45,238.7,355.88,1037.4,320.23,201.29,828.8,725.84,932.19,495.17,737.04,1418.28,527.66,693.35,929.78,117.74,962.42,371.93,312.84,953.42,1521.15,320.23,927.95,419.38,1121.62,707.95,594.74,777.69,1400.79",[],4
2419,23020.28,"1060.12,447.45,435.48,263.58,200.16,1059.78,773.09,971.68,993.35,866.02,676.08,1069.19,305.52,960.68,556.36,508.46,655.97,220.32,414.76,841.76,260.88,697.21,400.3,945.27,641.23,521.03,210.19,741.32,419.55,1332.09",[],4
2420,26025.87,"563.55,1364.56,293.2,1151.82,948.21,180.94,1111.58,834.24,1051.96,263.58,871.44,480.43,612.26,1259.54,947.78,1064.7,557.48,671.06,196.02,979.05,908.32,829.37,1363.12,1650.24,1093.06,304.82,419.38,604.85,757.08,774.23",[],8
2421,22950.29,"197.56,346.77,158.58,673.58,207.6,157.59,1188.29,1138.51,801.39,1288.68,785.99,470.38,1155.13,310.17,948.61,1279.76,787.07,365.7,961.54,695.18,483.25,1029.63,816.46,1231.68,611.52,219.05,271.21,400.6,231.36,460.84",[],6
2422,23412.24,"238.19,736.12,985.05,322.77,1289.83,272.73,592.25,496.57,709.49,463.11,1259.54,551.97,950.77,246.55,373.54,314.48,291.13,676.56,738.94,767.84,660.76,688.67,170.36,1280.29,438.34,899.82,916.24,1153.42,1104.51,1342.78",[],6
2423,23348.97,"313.3,376.21,1193.51,521.8,314.65,461.7,1449.05,322.77,217.64,1121.75,651.86,748.75,616.61,443.3,812.34,855.81,594.89,612.74,152.75,989.17,1063.91,825.14,959.22,549.9,908.86,596.42,1239.55,614.04,471.33,466.72",[],5
2424,22686.3,"437.27,578.72,476.57,623.78,579.29,1285.21,105.85,649.14,1191.34,521.44,618.03,477.92,420.79,365.67,1185.62,493.73,583.93,506.8,258.21,561.23,883.29,816.13,1355.21,236.7,1268.12,397.43,801.27,872.76,584.01,153.45",[],5
2425,24155.96,"710.97,738.39,825.24,297.94,1051.82,509.24,244.54,1009.69,733.05,474.17,1294.81,453.97,347.46,1116.99,602.54,1285.21,1322.72,175.81,1045.41,876.04,695.6,1231.57,175.64,156.16,175.11,598.77,777.92,238.31,796.68,1236.7",[],6
2426,23764.17,"691.66,955.14,172.07,388.9,968.87,742.35,757.39,1043.28,830.64,539.5,109.91,514.93,1125.6,151.29,616.52,843.19,843.94,1593.93,865.71,199.16,567.06,1043.75,765.95,428.15,376.43,549.27,1189.5,817.07,801.86,273.49",[],3
2427,22306.11,"275.65,806.57,350.78,989.42,541.83,294.44,723.77,259.13,468.62,393.02,1543.66,722.81,1008.44,679.31,637.02,266.44,1093.37,193.45,294.91,1066.67,793.33,173.54,668.07,1019.69,1103.94,474.41,231.69,298.77,540.68,678.28",[],4
2428,22994.51,"1217.07,383.18,1180.55,224.89,809.87,657.49,812.34,408.76,544.51,433.39,286.66,291.95,861.92,533.73,1194.16,551.67,720.92,1183.98,406.86,128.69,471.25,1282.03,516.67,536.53,485.17,597.68,314.48,699.12,1269.26,327.94",[],6
2429,22970.72,"332.66,104.38,448.8,605.71,651.27,544.81,640.13,1454.22,1102.92,168.0,396.52,568.6,361.61,917.3,335.25,1047.72,765.78,169.61,594.86,717.26,1473.39,278.06,318.96,1068.84,1350.46,551.67,639.28,850.86,1019.51,962.97",[],5
2430,23798.5,"459.59,675.99,1465.51,258.31,167.48,971.96,862.01,196.18,593.81,1124.22,392.56,611.52,535.83,1598.2,1460.37,1027.67,411.41,1066.19,435.48,950.23,733.05,714.35,372.1,105.85,331.87,269.52,449.66,1066.41,738.17,379.7",[],6
2431,21803.54,"746.2,408.54,618.79,505.93,230.86,448.31,865.69,255.22,312.75,1521.04,325.95,385.58,183.57,830.54,328.3,445.27,1232.81,281.22,488.83,1238.74,784.27,1025.17,332.07,1044.01,539.56,465.22,372.54,1011.76,675.81,204.73",[],3
2432,25774.34,"757.44,697.11,578.83,557.01,1192.26,1178.21,492.85,1610.97,901.41,233.26,1668.79,1057.64,558.57,96.81,779.18,331.94,1216.96,152.75,603.57,647.2,844.07,1061.79,595.98,534.33,1650.01,1700.3,126.71,394.48,733.83,442.5",[],8
2433,23931.31,"772.59,491.94,1295.96,582.43,724.4,408.83,938.56,1206.12,1185.73,654.43,542.02,173.82,905.18,120.42,577.38,784.05,884.55,756.84,306.76,787.77,441.85,481.52,930.04,777.61,460.2,520.28,1231.28,857.96,453.38,240.44",[],4
2434,24176.09,"644.11,622.11,1688.77,460.84,334.32,467.75,261.69,945.46,406.54,351.97,943.13,1007.89,891.99,734.71,409.82,1473.39,500.17,697.3,1147.37,886.89,772.51,638.17,1115.71,103.39,513.26,1063.93,424.97,244.5,754.07,719.29",[],5
2435,22850.87,"380.03,1461.09,947.43,709.49,380.03,110.5,446.81,437.88,575.28,446.81,609.24,524.54,656.29,888.95,192.84,1195.29,1359.1,315.93,263.8,683.4,310.84,920.29,190.09,935.44,622.96,935.44,1439.04,687.78,243.44,605.07",[],4
2436,24912.79,"1395.39,336.49,1326.84,1354.33,291.35,1197.34,563.66,934.75,560.78,158.33,402.71,604.58,929.69,554.9,1238.19,1197.34,556.44,799.63,386.97,205.24,883.29,121.98,1370.53,261.39,781.48,789.19,370.19,1310.25,575.91,155.53",[],8
2437,22106.45,"628.92,757.5,632.33,192.13,1066.46,350.42,840.51,428.43,433.71,691.15,371.51,659.05,770.79,1202.95,436.95,492.56,357.68,404.85,297.38,614.04,1125.13,827.42,707.95,1167.45,1036.37,297.94,107.46,130.62,595.03,459.37",[],4
2438,23354.44,"1030.26,312.41,905.9,625.59,771.49,612.26,265.88,986.89,864.28,402.01,570.33,271.56,1233.24,732.22,229.29,1064.73,334.77,984.87,1221.71,513.26,695.13,206.03,801.26,972.67,1067.31,155.69,276.82,329.52,514.93,900.45",[],4
2439,21623.15,"229.45,298.57,708.91,200.72,388.01,234.26,1105.61,180.94,754.7,258.03,1182.81,738.03,1478.06,1157.87,160.1,1167.22,362.65,289.84,396.25,1180.2,547.68,413.31,505.65,473.2,409.55,186.45,846.88,539.02,778.73,709.49",[],6
2440,23206.74,"815.94,860.78,782.49,376.51,362.36,1475.16,1119.79,1155.17,331.11,541.97,259.51,1391.41,130.86,677.9,251.12,156.16,88.7,909.15,312.98,345.1,485.9,806.63,718.65,828.8,854.27,231.19,648.97,738.17,772.43,1131.41",[],5
2441,23749.6,"816.13,342.09,552.94,335.25,739.01,253.82,1126.72,1413.88,109.62,371.36,714.56,598.19,1013.01,571.44,1131.23,333.03,863.23,540.97,1313.38,129.72,1454.72,614.79,611.81,657.02,738.03,685.63,661.06,492.01,1458.03,499.95",[],6
2442,22538.08,"1172.56,93.24,703.91,724.59,573.8,1266.48,922.48,207.5,165.44,486.41,149.28,1141.28,369.67,1587.52,403.74,516.68,284.54,746.96,580.28,687.22,247.48,748.9,370.7,470.83,1278.23,541.91,672.37,500.57,422.0,571.82",[],5
2443,23389.67,"1289.53,512.88,697.26,763.76,892.68,602.03,898.94,248.95,275.65,104.65,881.45,717.11,183.37,1281.02,760.24,1278.45,771.82,317.53,595.98,283.54,373.62,911.66,557.69,958.94,825.17,811.05,296.86,429.03,629.49,666.8",[],3
2444,26047.4,"501.81,1060.0,1321.17,223.98,785.08,347.61,840.62,482.5,1827.03,1269.26,1042.25,366.9,554.9,744.33,495.17,800.97,237.06,695.43,988.07,1371.57,903.68,252.46,1023.64,1209.63,762.26,710.97,341.97,492.94,1857.7,745.9",[],7
2445,24134.73,"513.94,1017.97,1111.99,484.5,354.21,414.25,1150.96,433.66,282.42,336.34,738.7,1339.65,219.9,826.8,753.18,1037.03,727.34,472.02,494.72,1070.24,268.4,1441.65,1103.4,340.0,762.72,324.64,1467.69,717.95,636.42,726.24",[],7
2446,24274.89,"359.68,120.42,237.06,1105.32,1276.85,1132.37,596.16,179.85,139.37,620.36,816.51,592.7,423.79,350.92,685.81,1428.71,1002.09,1052.74,125.15,1114.39,1497.03,1192.11,595.7,1138.43,1260.57,214.22,813.77,1151.92,417.15,727.38",[],10
2447,22271.08,"376.31,269.51,721.11,194.36,939.61,568.66,430.7,260.75,845.82,875.28,628.7,1194.37,1400.49,398.17,891.31,708.89,505.6,511.96,922.48,452.2,600.64,165.44,956.76,428.43,457.23,218.76,201.15,373.18,1361.26,756.32",[],3
2448,23517.22,"577.2,741.86,588.08,655.08,882.17,1316.84,1044.54,689.62,1443.38,278.07,563.42,413.35,125.78,361.05,476.97,241.21,484.31,1009.15,452.98,1216.19,506.11,1031.29,1330.07,656.02,1012.72,461.04,524.29,244.66,175.11,266.89",[],4
2449,23542.11,"235.41,376.89,860.31,675.81,973.98,1174.12,784.11,372.85,1285.47,401.45,367.06,1080.98,802.89,917.82,261.53,467.39,1020.85,736.58,779.05,649.22,927.29,447.85,139.78,867.65,1025.17,921.11,225.24,572.26,353.22,370.57",[],3
2450,24078.04,"249.82,393.53,555.64,469.21,424.84,1217.08,386.97,1363.54,290.05,679.6,691.75,755.84,306.42,757.74,1475.16,591.29,765.96,1295.87,368.16,1379.61,550.09,703.85,610.94,1651.3,692.59,1441.65,394.04,340.43,548.2,441.76",[],7
2451,25800.07,"646.89,1056.16,1056.37,1193.34,466.89,1200.86,1165.22,1214.54,381.14,206.19,715.82,377.29,226.43,858.33,899.55,277.33,570.34,1358.73,741.86,956.94,1511.36,715.08,883.8,485.9,378.45,908.2,1324.24,297.11,682.61,590.45",[],7
2452,24295.73,"1362.45,171.39,337.12,102.33,1185.86,559.54,435.8,824.97,1096.03,344.0,1038.21,1368.15,888.3,1042.92,614.55,567.97,821.65,179.96,393.21,830.94,360.5,342.62,1520.94,491.94,394.48,759.05,686.84,1453.37,1237.66,295.06",[],7
2453,22893.18,"1670.55,181.19,208.83,897.59,243.01,346.34,276.88,553.22,195.11,1167.05,233.01,1078.35,1300.66,410.04,160.02,1052.74,177.35,274.88,980.46,484.88,197.79,1276.85,540.65,630.42,925.34,1275.74,588.71,783.53,1013.15,841.12",[],6
2454,25473.95,"313.32,731.04,1111.16,402.37,322.36,1360.53,535.96,161.39,323.08,388.45,1570.56,1887.12,1231.28,1496.58,738.28,656.93,148.04,584.59,937.25,403.05,908.2,797.16,1112.27,611.52,112.34,482.18,1312.59,346.04,1342.66,1394.28",[],10
2455,23165.34,"1135.78,1063.87,102.33,838.31,388.9,408.16,884.44,920.31,789.89,1511.92,328.07,93.77,373.12,525.25,274.68,919.24,252.56,418.34,772.59,487.07,1340.58,353.52,848.06,260.15,501.48,1062.38,1281.67,549.27,733.3,129.14",[],6
2456,23188.29,"476.94,1287.89,554.91,388.91,1098.24,508.02,560.25,302.2,239.83,839.61,506.3,650.85,128.69,729.29,984.87,351.03,963.11,182.9,1295.87,839.19,441.96,872.72,1263.65,563.79,248.95,500.82,840.62,751.01,974.08,809.83",[],4
2457,24382.47,"439.55,408.68,683.73,421.4,1489.31,166.69,123.56,519.61,1159.45,1391.84,923.45,620.76,304.82,881.73,1113.33,231.86,410.06,1294.37,557.35,1001.19,1143.49,760.88,1083.22,1010.14,747.41,767.26,129.33,746.73,461.23,1123.35",[],8
2458,22127.24,"1219.83,688.19,556.02,296.19,290.48,122.77,742.13,806.94,180.25,147.18,353.07,1395.34,867.65,395.95,240.3,636.93,428.15,315.65,634.57,378.4,888.3,1063.91,1005.76,1093.83,633.2,689.62,133.65,813.87,91.98,1627.52",[],5
2459,24817.64,"824.6,1006.25,642.59,297.25,718.65,207.53,1007.91,169.22,647.37,994.8,1422.69,830.09,1002.9,222.82,1013.24,338.98,1091.09,1155.17,1251.55,497.57,1024.09,615.33,578.53,1717.56,445.7,1205.27,187.0,378.45,147.5,563.42",[],6
2460,24732.94,"358.22,1227.07,469.21,882.58,1124.16,550.85,619.32,1496.75,189.61,937.17,1002.83,270.8,685.77,863.58,154.53,643.88,1501.26,717.6,821.16,159.18,440.5,507.05,1111.63,806.94,1157.87,532.74,816.01,495.64,1145.13,267.82",[],7
2461,23659.62,"1326.9,949.75,315.41,701.41,132.97,485.82,238.31,372.1,1080.37,1104.51,537.45,1009.86,619.68,1572.77,524.48,713.76,277.17,1135.58,450.39,408.05,120.96,568.66,439.54,314.65,890.01,696.17,845.15,1337.68,1041.92,266.11",[],6
2462,24320.68,"1225.1,497.87,499.46,815.94,594.86,305.44,227.31,702.06,207.14,1081.52,320.02,1142.07,377.79,1374.81,1189.52,987.45,1020.23,619.51,687.48,591.34,688.22,117.3,1359.1,1039.84,1061.38,971.69,555.5,467.15,136.06,889.65",[],7
2463,25605.38,"794.91,734.71,1310.29,608.94,747.8,757.39,1104.29,144.62,468.71,1140.51,867.95,306.17,928.27,714.14,942.75,203.16,1342.3,823.51,292.99,512.55,595.98,1499.79,533.0,1236.88,397.73,998.0,1058.56,1066.66,982.45,443.09",[],7
2464,24215.89,"388.1,125.87,173.82,1362.45,1119.47,681.31,286.84,1185.62,290.01,1383.0,761.59,522.86,296.57,1290.15,1418.83,1179.15,721.35,400.73,287.08,333.37,1373.01,273.56,459.38,913.11,834.19,427.73,973.5,341.64,1343.38,435.22",[],9
2465,26281.71,"1824.12,1193.32,464.3,1180.87,1008.47,454.96,864.09,554.8,560.78,871.01,376.45,448.96,384.46,911.9,1347.58,1531.72,960.86,1320.66,206.54,104.49,1264.41,343.09,296.57,541.37,1347.71,585.34,540.94,338.98,523.82,1247.48",[],9
2466,22409.43,"113.8,599.98,379.7,741.32,1024.64,622.11,308.15,436.38,739.97,1526.16,1162.75,936.69,512.61,276.11,136.03,525.29,906.99,497.83,1024.33,691.15,614.38,738.94,860.8,297.25,811.44,647.56,267.82,782.99,175.47,103.04",[],2
2467,21449.99,"669.11,678.16,821.67,577.2,616.73,259.13,619.61,1472.29,735.37,281.49,414.83,147.66,1506.78,1010.6,446.38,136.4,466.95,349.69,207.14,768.67,149.57,845.82,104.49,531.36,524.61,339.25,140.31,359.28,496.91,856.69",[],2
2468,24870.22,"393.44,187.81,398.43,183.21,517.93,814.3,1476.93,1209.74,336.69,802.89,922.38,1345.42,721.62,492.8,1061.38,680.57,856.18,537.93,274.69,1135.58,1288.68,949.8,1147.21,319.87,1100.66,1358.55,139.37,771.52,675.81,1075.6",[],10
2469,22781.82,"1363.13,408.54,894.24,1061.95,861.44,196.7,131.16,238.87,954.39,660.05,508.48,343.27,312.6,863.62,1245.62,676.28,906.99,531.41,501.19,555.64,960.67,124.45,610.87,537.62,220.32,406.36,775.58,780.95,618.13,481.4",[],3
2470,20697.85,"256.74,1185.73,242.3,419.55,603.57,332.24,857.22,203.63,151.86,1003.51,258.14,1289.03,277.17,431.48,415.66,338.63,364.29,1000.66,633.11,395.81,628.7,662.02,525.24,679.99,243.57,549.27,485.36,864.09,445.66,455.7",[],2
2471,23762.08,"203.16,546.55,398.08,1035.99,888.95,839.19,939.9,179.89,466.34,653.23,1416.6,732.82,676.93,937.86,853.87,1205.27,216.41,533.2,988.66,1071.02,432.26,179.96,1157.32,1355.69,302.36,691.66,146.22,722.46,382.49,464.83",[],5
2472,21744.93,"746.51,228.23,192.84,414.6,325.38,1575.94,687.6,1028.85,537.4,187.3,660.05,271.56,577.38,867.26,484.56,194.68,740.52,1173.25,292.4,247.57,227.31,1053.01,286.89,1092.05,330.19,1199.57,895.43,494.4,633.5,207.5",[],4
2473,24699.57,"1092.99,541.28,656.19,246.0,1107.56,706.66,311.72,775.58,146.9,297.68,1365.43,570.58,594.31,224.33,732.22,1395.39,774.48,1220.95,245.53,869.5,1236.88,605.09,845.39,854.21,1119.79,867.68,925.0,671.59,327.14,1423.13",[],8
2474,23829.56,"1045.41,850.23,390.35,813.01,830.54,388.29,848.06,1601.79,510.85,715.96,233.26,341.72,421.58,577.29,1666.04,809.04,547.32,213.01,393.06,191.59,290.19,759.31,505.25,799.36,371.4,1413.59,1326.87,507.82,716.92,412.45",[],4
2475,23132.09,"760.36,576.82,683.18,1170.47,846.56,331.95,308.24,1162.75,729.82,915.09,411.58,467.15,961.54,505.81,188.4,1319.66,356.71,454.96,430.07,768.48,755.84,260.08,181.04,400.3,855.04,179.14,856.57,994.97,297.94,1356.97",[],4
2476,21427.32,"325.89,272.58,1160.49,1333.42,189.66,258.62,887.05,414.57,725.45,330.28,913.76,336.34,517.4,679.36,841.65,488.85,413.29,223.82,371.02,258.21,805.91,1292.63,208.88,1013.96,133.71,255.57,1232.81,274.61,155.53,688.22",[],4
2477,25078.96,"1097.17,1137.81,448.31,255.63,712.77,375.93,850.69,595.06,430.53,960.54,357.78,596.06,678.05,323.96,1336.29,1188.29,566.3,806.63,640.55,1220.02,882.17,575.45,1048.32,1108.04,1204.13,919.24,168.51,764.81,1302.64,630.6",[],8
2478,25395.31,"1234.78,832.35,837.65,1178.84,1149.8,716.31,1345.55,759.28,137.59,445.66,602.47,984.18,443.71,916.82,1328.71,1343.38,1204.67,400.77,418.34,290.48,170.84,519.15,841.56,1024.33,616.62,327.02,168.65,651.55,732.69,201.21",[],7
2479,22995.5,"753.94,1299.48,477.52,941.77,1240.09,243.68,377.73,644.98,935.86,1010.6,194.9,671.59,202.48,1089.76,599.55,593.57,699.72,235.7,717.11,296.57,490.13,801.86,268.14,1066.66,433.14,276.11,777.69,469.77,721.44,199.16",[],4
2480,24060.83,"809.04,297.15,750.18,225.78,286.66,466.48,1552.81,834.84,493.43,1157.34,777.21,1682.94,323.48,1408.21,492.16,469.3,1105.61,770.38,667.94,270.54,476.87,387.73,323.59,511.47,977.54,446.51,1339.65,498.34,117.3,1167.72",[],7
2481,23015.73,"620.91,135.08,1467.76,960.66,544.09,583.58,196.59,270.36,1139.27,620.76,432.95,1013.01,134.91,687.52,796.47,390.57,870.04,780.69,421.67,826.05,618.65,1247.43,644.33,1070.86,408.68,600.64,173.9,904.38,782.06,179.89",[],4
2482,25328.95,"820.59,1004.72,462.03,1418.28,605.91,1065.09,781.48,1109.98,533.45,1422.69,346.76,558.99,198.84,802.41,883.09,657.02,1289.53,1291.75,962.73,831.55,171.47,357.98,581.93,369.67,234.93,1337.68,765.31,669.59,362.65,251.23",[],7
2483,25442.09,"1113.61,699.12,1108.29,844.07,1372.48,1039.28,1264.41,841.31,620.91,668.51,388.9,570.58,619.62,693.02,937.25,492.53,525.46,784.06,497.83,252.83,446.82,384.24,698.49,863.08,251.23,888.3,672.37,956.94,287.08,1592.32",[],5
2484,24624.97,"301.66,670.7,293.63,841.99,1025.07,854.21,1116.0,521.03,612.15,736.09,501.29,859.74,1205.41,377.84,656.29,629.71,1000.66,443.93,1279.6,266.73,1051.6,856.57,1280.34,979.63,586.09,422.0,618.79,96.89,1002.7,1256.69",[],5
2485,25857.98,"1232.81,1081.33,700.47,703.71,1397.45,738.26,602.61,415.17,1356.97,1636.72,516.41,387.66,288.18,317.87,769.48,836.05,359.03,958.67,614.15,1176.98,279.35,972.25,1185.0,1111.58,350.39,748.85,484.56,1503.92,152.59,145.81",[],9
2486,25218.03,"1608.3,746.31,1251.55,331.22,562.83,848.84,560.01,169.5,839.19,240.38,788.06,826.43,675.23,1221.78,1242.83,256.25,444.13,659.46,569.84,1120.23,288.18,498.06,1363.54,643.4,1276.85,799.65,991.38,871.11,400.49,586.07",[],7
2487,24393.74,"554.41,1149.88,1326.21,994.49,194.1,272.73,699.78,460.78,538.02,171.39,1158.21,1376.0,379.7,1365.43,520.26,858.16,965.07,824.88,1061.78,140.35,1155.13,925.36,400.69,241.5,1065.0,406.59,232.07,1104.51,293.63,297.01",[],9
2488,24488.35,"267.11,719.23,538.7,397.05,732.61,539.02,890.86,405.39,1227.07,1268.57,1565.43,729.89,357.23,867.18,944.69,655.36,697.11,741.86,747.41,634.47,1295.76,385.99,497.68,989.77,1363.13,611.23,873.67,355.49,296.2,169.78",[],5
2489,23926.88,"1000.66,397.7,656.29,722.81,109.5,1507.62,854.99,385.81,758.44,1026.94,1108.04,300.73,681.36,303.17,1180.2,1797.02,288.08,227.71,702.8,361.46,890.46,1570.94,172.07,619.2,331.22,155.89,365.83,586.07,660.08,727.63",[],5
2490,24582.89,"660.05,749.98,1190.61,686.6,241.41,1550.0,1231.39,971.69,435.22,481.86,1518.53,220.44,689.71,344.33,982.44,154.53,1645.1,712.56,881.18,932.19,512.53,817.27,247.57,247.57,467.57,93.49,483.14,1337.65,162.64,248.64",[],6
2491,26928.24,"1508.09,1365.43,825.17,800.46,167.79,595.18,541.6,273.56,997.38,775.58,503.2,1077.9,1129.47,1471.8,406.59,1566.33,875.37,1512.53,1392.0,99.14,1155.82,613.61,834.93,725.45,522.86,433.35,730.78,1100.48,722.65,184.81",[],10
2492,22560.86,"393.09,577.38,720.79,152.75,593.19,775.13,1395.93,239.83,461.69,1051.82,883.59,686.32,721.35,765.5,435.71,433.24,220.69,548.68,357.19,377.7,749.07,1128.93,760.88,1004.72,181.19,850.26,740.04,563.63,479.51,813.79",[],2
2493,24584.14,"752.58,1255.44,1343.71,698.3,1243.55,493.43,95.81,441.96,919.37,901.4,789.89,376.51,323.68,1066.67,615.73,644.7,724.99,664.18,212.22,463.21,792.65,938.99,587.21,1005.31,1141.28,702.43,484.23,118.64,1179.86,359.03",[],6
2494,23506.37,"552.9,1039.37,459.38,847.08,911.69,981.62,509.09,508.48,132.59,603.48,181.85,385.81,936.1,370.76,200.16,857.39,366.27,1656.52,1501.07,435.69,279.33,1010.18,334.77,958.51,935.19,722.13,779.05,960.86,768.59,404.74",[],2
