Index,TCOO,Cooling_Cost,Heating_Cost
39,65732.8,"675.4,400.94,512.48,481.49,355.44,683.01,913.61,635.83,1107.87,749.5,359.79,1458.42,1311.02,517.82,1446.14,627.52,669.73,1115.81,348.22,739.58,403.52,302.68,424.59,588.71,586.43,508.22,534.44,126.25,253.01,102.1",[]
40,64609.02,"147.27,813.29,315.85,386.5,1026.44,652.18,282.1,610.86,141.86,127.17,827.1,199.33,450.87,278.4,831.58,853.05,812.62,329.95,1485.15,1244.78,932.5,309.55,837.03,381.84,617.99,572.86,477.2,1469.18,801.27,678.45",[]
41,65401.39,"1106.04,535.93,289.85,1426.41,798.38,298.52,101.41,540.82,1562.73,472.67,314.14,1232.24,290.1,263.98,886.68,690.05,1379.61,774.52,432.43,535.4,628.11,137.76,336.76,172.42,533.47,434.33,278.85,385.32,705.5,889.87",[]
42,65014.8,"973.63,184.63,336.92,407.88,557.01,548.37,259.87,821.98,887.58,234.75,447.53,1220.27,487.53,1322.44,359.34,573.36,298.52,95.55,813.43,527.72,305.53,714.74,741.6,973.55,926.14,445.52,307.08,733.71,1383.89,1485.15",[]
43,66351.7,"743.9,902.43,797.45,746.18,154.48,902.0,926.14,1086.78,650.58,1357.89,747.57,947.81,358.66,398.25,1031.61,158.47,1311.61,186.48,484.3,783.34,320.1,157.53,447.29,580.76,137.14,877.68,457.23,620.91,604.71,909.07",[]
44,67159.64,"840.56,943.13,1276.85,342.83,461.81,709.76,581.01,990.44,975.33,1095.93,745.4,336.05,1147.18,648.17,1212.91,1108.71,538.98,279.48,619.34,739.44,576.81,242.48,482.21,1244.89,481.04,242.01,127.09,857.77,541.72,487.0",[]
45,69043.02,"1137.47,774.4,611.8,1678.59,1282.73,256.41,635.83,441.09,1211.38,147.52,469.29,1480.78,1145.05,747.37,1556.78,430.76,618.82,1147.89,214.13,718.31,1334.5,802.1,884.73,435.11,1031.35,122.49,121.3,492.32,996.79,928.74",[]
46,66586.56,"401.07,245.94,895.93,1760.77,462.49,420.72,1564.13,1132.73,271.36,659.48,242.54,1048.64,707.09,283.77,514.93,582.54,979.16,1591.68,112.77,597.06,1264.26,580.87,199.7,94.89,384.21,1032.73,322.41,765.15,129.1,1193.07",[]
47,66165.29,"709.62,366.82,342.05,203.94,429.5,358.69,397.73,1133.54,1161.6,556.35,659.98,725.43,1252.62,267.61,1245.11,295.17,267.39,1153.86,213.28,552.09,1587.83,996.02,844.62,1792.93,1015.46,415.96,144.27,307.1,564.81,1065.97",[]
48,65357.14,"1028.03,686.61,176.23,1104.28,756.84,559.41,897.16,1012.79,384.21,491.0,1141.51,203.87,502.14,124.89,493.89,731.68,266.51,108.98,322.67,661.7,770.55,162.5,1136.86,472.53,654.2,373.65,1195.43,596.3,658.15,1292.4",[]
49,65858.43,"321.23,108.49,475.83,1281.85,906.18,1080.37,874.77,670.62,619.68,300.12,945.87,267.39,1381.68,365.94,906.26,230.85,761.03,505.21,1224.36,261.78,443.84,355.21,466.09,404.54,1000.91,1150.64,328.02,787.98,928.74,433.7",[]
50,64718.43,"395.66,982.12,390.31,645.98,221.51,259.06,297.43,181.23,241.63,663.71,218.25,1137.47,577.43,263.36,497.62,804.06,1115.72,589.64,1001.39,883.2,575.77,1037.7,523.06,590.34,578.06,626.53,1116.52,1467.67,428.71,935.37",[]
51,67502.0,"806.42,309.64,673.73,1218.57,220.25,627.66,1432.24,1366.29,578.52,899.84,885.4,765.76,524.04,539.82,766.26,1367.18,706.02,552.64,478.75,969.1,608.73,1009.25,1115.72,1216.42,272.2,127.16,418.88,736.3,214.72,182.58",[]
52,66512.81,"985.44,442.67,1345.22,421.27,616.95,497.09,274.93,561.06,763.02,740.09,955.37,358.61,491.16,182.16,887.11,1117.45,1100.38,803.21,367.04,778.53,117.65,222.66,414.55,1037.5,1144.48,513.52,1105.23,842.83,624.87,1404.38",[]
53,66109.87,"273.34,882.32,1239.64,251.22,514.15,1160.49,1018.91,170.99,348.13,1384.15,347.57,569.44,956.39,720.78,464.98,219.65,871.04,986.1,673.84,848.52,830.32,318.79,929.34,424.11,568.95,205.81,159.77,1759.96,592.48,283.89",[]
54,65690.09,"770.23,856.93,958.04,176.32,743.95,257.96,256.72,779.69,534.44,300.15,229.07,1194.37,462.43,1259.55,686.63,589.91,620.21,326.33,1000.75,652.51,350.02,1752.78,250.54,612.67,1145.19,789.02,236.49,380.8,625.52,1022.49",[]
55,66914.13,"1083.8,1288.1,585.14,797.18,741.26,421.88,612.19,428.43,1601.73,572.44,1037.5,649.42,426.95,1169.06,342.01,1052.73,230.73,690.89,619.8,577.98,298.91,897.16,107.14,330.86,232.62,788.47,1129.15,674.59,924.54,195.02",[]
56,64988.28,"742.39,635.12,271.16,958.9,1264.26,955.91,418.24,413.63,185.36,616.02,787.68,316.11,100.41,717.74,458.25,287.21,653.8,599.75,777.99,107.2,439.46,885.71,463.95,773.95,910.11,572.18,937.95,399.29,666.79,1346.86",[]
