Index,TCOO,Cooling_Cost,Heating_Cost
34,301019.31,[],"14280.37,16639.96,13114.62,13766.26,16111.19,13091.23,13654.53,13114.45,15672.93,14589.34,14267.39,14394.74,12664.71,15529.96,14318.69,14414.03,12874.4,14306.36,15047.09,14701.61,14054.19,13352.53,12629.98,14755.42,14135.23,15299.85,14975.62,14914.46,14157.59,14108.9"
35,299427.77,[],"14546.24,13236.55,14728.47,14220.66,14098.02,15060.56,12873.29,13902.53,13276.39,15903.17,13583.15,14040.65,12697.91,15523.28,14494.29,13222.9,13593.31,14540.0,12885.78,15333.8,16070.94,14866.45,14059.39,15908.79,13378.45,14336.55,12893.97,15051.24,15439.82,14408.71"
36,297269.86,[],"15062.75,12452.36,14267.24,13132.49,16046.78,13664.17,15965.53,12867.61,12697.39,15887.49,14997.03,13416.94,13352.33,16274.42,14759.66,12426.52,13475.2,16108.87,13042.07,12606.02,13020.73,14454.05,15911.73,12477.03,13418.15,12982.92,14502.96,14291.57,14861.27,14931.5"
37,293717.78,[],"13005.52,13657.16,14570.95,13550.47,13999.86,13567.35,13993.72,15540.27,13085.67,13957.5,15853.4,12940.43,13410.01,13510.69,13781.26,13985.92,13484.17,14265.32,14731.32,15338.69,12785.52,12677.48,13236.11,14281.24,15489.02,14247.17,12833.19,15862.7,14075.62,13349.2"
38,305144.53,[],"14557.32,14088.75,14392.14,14988.43,16455.53,12526.71,15228.98,15013.94,13043.55,16405.1,12662.32,15423.99,16805.54,14688.79,14093.29,14029.0,13299.58,14368.87,13204.71,13569.89,15023.08,14187.95,15427.36,13140.67,13582.94,14192.14,15623.18,13091.81,16082.75,15987.27"
39,303693.75,[],"16575.11,13983.74,13106.75,13045.11,14327.41,13675.71,15153.88,13426.73,16149.24,15469.28,13893.95,14704.83,14186.92,16727.69,12740.55,13533.5,15488.43,15894.99,13704.11,14613.74,14317.29,14417.5,15113.65,13218.23,13815.47,13733.04,14637.73,14516.26,14854.54,13816.83"
40,306761.36,[],"16044.34,14939.3,15064.8,14624.5,15272.42,14129.64,13675.94,15050.59,12967.68,15297.0,13285.64,14641.8,15304.17,15984.77,14892.73,14913.12,15707.98,14167.63,14185.95,14811.76,12477.38,13461.16,13699.76,14325.07,13702.78,14523.8,14181.33,13896.82,15221.48,15823.63"
41,299851.77,[],"13785.31,13857.64,13438.26,16271.22,12857.73,14034.21,14877.13,12986.83,14845.68,14894.43,14948.06,12428.3,15951.44,13598.79,12585.23,14366.85,14531.81,14318.96,13472.62,15798.71,14823.71,15214.12,13343.2,12890.35,13785.25,15675.04,13844.1,16491.27,14470.46,14541.68"
42,303573.63,[],"14823.85,13388.52,14262.91,13510.22,16061.12,14638.58,15325.17,13876.58,15107.8,15351.24,14054.19,14476.92,13858.47,12414.08,13886.01,13950.23,13504.35,14910.91,14088.75,13842.2,16896.0,15784.25,14794.93,14218.43,14750.59,13915.81,14513.24,14524.04,15729.37,12831.47"
43,301863.51,[],"14239.5,14030.85,14289.44,15533.51,14622.89,14697.6,15186.85,14464.26,15582.17,14337.04,13945.72,15767.62,12842.72,15189.42,14412.34,14532.9,12702.5,14129.08,15844.57,13278.56,13408.48,14760.0,13236.11,13598.79,12946.11,12432.45,13830.75,15152.57,14268.91,15259.82"
44,303801.84,[],"15156.81,13457.7,13714.42,12930.12,15909.05,13781.76,15156.65,13879.01,13917.64,13743.4,13085.03,15779.76,15581.79,14400.49,14708.23,12876.23,15935.89,14570.69,14230.93,15226.74,14586.54,15892.25,15617.84,13327.63,13422.39,14876.02,15192.87,14658.39,15036.68,14262.91"
45,303175.7,[],"14613.74,13113.15,14610.83,14868.2,12606.61,14309.84,13354.35,15666.59,13087.0,13413.8,15201.84,13465.71,16358.13,15875.64,15393.83,15084.6,14449.79,13877.76,14859.94,14775.81,14154.93,15975.71,14045.25,14589.76,13320.08,14749.71,14957.45,13385.37,14047.58,15644.36"
46,299892.83,[],"13416.94,13734.65,13597.04,13013.14,14776.94,13636.87,15529.83,15115.63,14807.78,13898.29,12486.66,14918.54,16343.74,13045.61,15357.66,15133.32,14587.43,15264.89,14142.34,15707.98,15317.1,13319.34,13648.79,12508.14,13789.35,12668.34,15190.13,14194.26,14330.74,14681.38"
47,298808.5,[],"13079.92,14697.78,13593.46,15587.81,13862.84,15449.77,13438.67,14724.21,13621.05,14801.32,13461.01,14011.44,14556.47,14089.23,13413.06,13876.58,12856.28,12427.1,14069.85,15083.16,13068.89,14100.73,14408.71,14700.21,15823.63,13245.89,16743.22,15306.03,15099.16,14143.75"
48,300709.39,[],"12943.53,14906.82,14141.94,15009.37,14255.32,13662.53,14267.39,14774.91,14873.89,14910.13,13737.21,14906.82,14136.62,13814.14,13214.59,14610.04,13700.15,13844.05,15672.89,14508.96,12509.38,15110.39,14319.71,16305.28,12998.84,13932.08,13230.67,14956.73,14931.5,15194.65"
49,298922.65,[],"13710.1,14205.32,14786.33,13242.85,12487.18,14263.36,14214.96,12652.91,12984.02,12973.34,15423.99,15999.7,15705.39,12670.84,13355.84,15330.83,16024.75,13346.52,15760.18,15427.13,14733.67,12939.71,13709.48,14786.36,13732.18,13825.4,15341.31,15445.41,16139.88,13490.95"
50,304643.34,[],"15234.01,14913.41,13311.78,16014.62,13442.54,13902.53,16105.06,16019.56,15875.9,15073.21,14697.89,13827.96,14145.11,14231.83,14927.4,14330.27,15601.32,14479.63,13686.33,14672.31,13173.75,12941.66,14898.42,13016.56,13844.59,13435.74,13717.95,13462.07,13476.37,15052.78"
51,298169.67,[],"14890.25,15464.42,14124.24,14613.69,13862.29,13691.39,14004.66,14086.39,14250.05,15790.63,14939.66,13738.25,12784.27,13395.26,13516.97,15085.22,13127.94,15485.55,15707.98,13136.13,12722.16,13327.63,13979.54,13798.0,13798.87,14476.92,13110.27,14819.42,13291.55,14124.63"
52,301404.76,[],"13791.54,12987.58,13671.72,14978.7,13997.57,15064.77,14974.41,15392.31,14161.15,16192.72,13814.04,14418.76,13347.62,15711.71,14398.62,16196.51,15076.59,15128.59,15622.8,13834.21,12525.92,13350.06,14305.77,12722.16,14918.27,15366.88,12795.74,13302.0,13632.72,12523.52"
53,309062.17,[],"14795.19,13510.69,14298.54,15700.2,14418.92,15560.62,13926.1,14647.77,14645.76,15132.48,13038.14,15186.41,16103.53,15429.32,13888.98,15623.45,15875.92,13474.12,13872.38,13060.77,15021.47,15626.08,14732.86,14160.35,15166.57,14701.76,15862.7,14700.11,16346.77,13385.96"
