Index,TCOO,Cooling_Cost,Heating_Cost
31,325803.32,"1086.1,588.57,681.77,1117.02,689.5,262.63,557.9,518.23,630.91,127.32,634.37,343.79,1142.36,646.45,628.42,189.46,691.0,896.12,621.62,691.5,223.33,1304.96,790.81,285.78,913.3,1256.47,608.31,953.12,363.57,546.0","14458.47,16077.24,13979.4,14072.67,12639.69,15437.98,14882.45,12587.82,13382.95,14560.72,15641.75,13044.24,15178.76,14669.86,12501.92,14603.94,12886.56,13893.38,13866.38,14647.92,12772.4,14482.46,13418.54,16666.52,14527.85,16493.27,14642.35,15926.32,15050.09,16874.51"
32,330199.54,"363.65,451.82,1627.79,877.55,496.06,842.65,1204.32,666.45,587.3,1373.03,668.4,233.12,503.82,283.19,1165.23,899.82,181.37,625.32,494.49,207.33,954.39,121.63,552.93,1114.97,1159.77,981.23,107.07,370.48,1048.61,974.97","15406.69,13695.94,14479.17,15959.3,15751.62,14655.9,13783.9,13423.18,13957.23,16071.46,13578.08,13671.48,15751.62,15620.83,15095.31,13936.48,13791.28,14075.11,13457.76,13151.9,14809.77,14153.8,15712.49,15057.01,14914.75,15659.75,15320.44,13289.46,14536.59,12731.41"
33,329977.18,"924.3,1535.38,970.48,705.86,415.53,349.88,1732.04,1089.67,469.06,1396.62,698.09,231.29,498.19,995.32,852.27,934.18,803.13,423.4,981.33,887.62,1341.28,226.55,239.55,882.41,518.77,539.44,1571.46,479.99,541.11,753.0","14998.66,14846.98,15028.2,13975.7,15227.2,15899.7,13558.18,16160.5,13902.78,12698.61,14766.63,13452.17,14633.17,13436.89,13652.26,14278.54,15095.31,14457.46,15007.6,14795.2,14415.25,15253.39,13038.12,12877.64,13970.97,16364.82,13214.03,13192.85,14921.1,14297.35"
34,329247.61,"1465.38,183.54,863.3,261.65,941.95,309.07,1046.44,650.75,620.56,598.05,788.48,825.6,408.67,330.15,141.34,1620.76,874.09,1197.69,994.6,1199.61,622.35,1266.65,1022.17,108.1,184.0,742.89,440.82,306.42,591.54,677.9","14744.65,13297.76,13979.24,14674.26,14751.83,15381.79,13343.03,12946.11,14158.7,13726.78,15406.69,14422.18,15170.93,14890.97,16468.34,13848.32,13161.35,15523.53,14872.11,15471.58,15968.23,13316.16,15211.2,15241.65,13714.38,14243.91,13622.09,14580.45,16383.68,13904.05"
35,330983.82,"170.41,769.76,1115.62,810.74,1257.17,342.48,639.48,1045.14,789.15,255.71,981.23,707.8,397.84,247.45,481.13,316.7,742.08,144.85,795.64,1385.06,337.03,534.37,1403.65,174.88,284.78,95.52,438.81,963.29,189.99,491.65","14127.42,14854.28,14864.36,15564.51,14905.59,16670.86,15001.54,14976.17,13773.37,14078.13,15505.78,13728.23,14342.35,16451.11,14354.82,13861.45,13349.32,15661.86,15231.34,15087.92,13311.74,15471.78,14921.67,14629.95,14014.88,13846.1,12468.02,12991.34,14463.49,15552.87"
36,332647.76,"405.7,701.52,977.46,1439.77,1484.09,410.67,239.48,1041.72,1049.21,1386.46,1649.58,905.86,1129.65,1001.39,996.12,605.28,959.14,393.49,1089.36,548.75,930.63,1222.68,546.01,586.5,1548.21,1177.3,752.73,889.11,344.52,780.83","14143.33,13511.95,15801.79,13954.38,15076.64,15690.41,14050.96,14707.33,13362.71,14325.33,13069.04,13768.41,12933.28,14320.16,14190.81,15020.65,14587.05,13197.02,14215.34,15089.7,14587.97,15590.79,15640.47,15050.09,15484.5,15618.47,14194.62,14888.85,15728.66,14300.87"
37,323475.32,"543.39,593.48,399.11,883.01,374.26,702.45,537.78,1013.68,752.28,490.32,1083.29,1411.07,812.68,268.3,203.26,592.46,1111.13,679.85,1347.39,712.08,623.02,279.12,285.38,1359.05,361.8,465.75,872.33,419.19,563.7,784.65","12793.25,13692.41,12643.09,13918.75,14774.35,15855.93,13680.9,15411.52,12758.6,12896.5,13135.59,15484.5,13132.19,14317.86,15167.76,15689.87,15703.74,14914.55,13168.99,14769.76,13694.07,14856.13,13155.47,14227.99,15002.92,15005.76,14678.48,16087.94,16019.52,14067.16"
38,335533.4,"936.78,321.92,1428.97,674.19,1563.78,283.92,697.2,276.55,597.86,430.48,358.3,1662.32,149.71,325.1,1357.21,531.09,215.66,409.2,659.92,742.68,970.36,136.43,134.48,1174.31,764.99,1253.57,835.06,621.75,875.47,318.34","15065.56,15747.95,14766.3,14674.26,12739.59,15689.35,14873.54,13507.41,15604.35,16578.47,13501.84,16042.04,14605.77,15486.08,13113.62,13917.83,15137.02,14905.59,15171.88,14426.07,13841.82,14839.4,15989.79,16759.31,13385.61,14467.91,16230.61,16078.18,14201.08,13745.71"
39,326121.64,"1189.79,238.98,391.95,420.78,899.3,973.61,110.99,682.08,567.21,511.05,567.66,1042.49,1318.67,1344.9,686.42,1747.5,373.72,213.56,343.81,135.68,1419.11,296.98,972.06,109.42,785.93,1553.69,739.36,1410.42,618.61,1316.2","14349.98,14652.05,16343.94,13115.07,13509.75,13882.68,15577.59,13630.35,14492.69,14397.58,14602.62,14500.29,13173.52,15883.51,14515.39,14683.48,15249.25,14054.69,13639.21,14038.74,12463.85,13393.54,13911.5,14910.41,14890.6,14267.09,13751.26,13136.43,14296.76,15412.69"
40,330787.84,"865.3,208.66,393.35,497.68,282.62,571.01,657.68,1236.27,476.26,787.58,393.35,1097.87,554.47,878.81,889.62,104.78,689.35,662.06,1043.91,839.45,718.52,340.94,765.68,672.13,751.34,583.13,215.52,519.89,1487.02,320.4","15581.14,14757.26,15776.8,15388.56,14402.55,14687.19,16018.8,14988.46,15191.95,14568.09,13875.88,13379.76,12605.68,15935.43,15736.39,13890.52,14999.94,13259.25,15524.19,13033.83,14037.21,14056.37,15399.69,13870.51,15641.98,13941.05,14322.21,12936.81,14535.5,14837.38"
41,324826.98,"1222.6,1450.58,780.85,637.63,1527.56,444.71,1044.22,161.81,864.95,1231.85,115.19,1656.06,813.34,154.74,791.83,600.87,271.52,471.78,691.31,1290.69,334.69,1569.03,599.16,934.25,1073.64,1215.96,569.14,1563.78,728.82,476.43","12875.94,13461.39,14467.99,13736.14,13759.29,12729.12,15183.39,13465.26,15177.34,16614.96,13766.93,14533.88,13204.26,13095.05,12589.83,15156.72,16026.93,15620.83,15791.43,12866.67,14381.4,14506.35,14602.62,13776.38,13498.6,15037.37,15058.89,13510.74,14247.95,12690.5"
42,324253.99,"416.03,1017.85,1277.96,803.46,430.44,616.09,270.27,488.15,997.67,659.94,798.97,485.26,878.75,425.46,636.75,514.12,237.34,423.49,601.69,681.02,994.63,1239.42,223.24,710.62,1188.12,489.72,776.8,233.95,1473.68,422.67","12927.83,12508.6,13846.1,15634.96,13135.59,15291.29,14524.54,14345.49,15675.23,15781.94,12815.06,14518.57,15177.39,14526.63,14120.25,15179.46,14182.8,14635.03,15075.88,13088.75,16073.81,12750.15,13701.43,13737.68,13236.67,15358.72,15225.55,14089.44,14709.73,13532.47"
43,335124.04,"384.29,591.94,1222.89,519.83,196.92,688.27,496.33,1233.78,590.21,1487.38,471.92,628.14,1079.32,1526.6,1326.54,416.47,576.46,687.95,286.43,1593.82,406.82,931.85,406.12,488.7,1089.57,739.07,904.1,1103.57,307.33,1283.08","13763.15,15445.75,15170.93,14919.09,16456.83,15804.96,15388.92,15812.46,15370.16,13212.65,14069.18,15296.77,13517.56,15349.75,13716.57,15293.07,14915.64,14841.69,14632.35,14694.6,15887.91,14519.11,13764.6,15233.19,12569.57,13611.89,13710.42,13670.3,13870.07,14500.56"
44,325325.49,"881.01,715.02,810.54,561.61,412.28,1278.53,908.17,267.23,242.34,1166.84,996.73,283.52,1469.05,628.42,1216.3,1063.46,253.06,455.99,748.04,1257.57,682.42,408.89,840.51,794.52,759.29,210.91,445.45,669.6,1268.04,324.9","14291.3,16260.68,12526.17,16221.25,14449.25,13246.74,12939.35,13181.31,13363.26,13597.74,15131.2,13916.14,15004.38,12718.16,15541.23,14341.76,14460.29,13432.57,14255.8,14935.25,14552.66,14757.26,16093.19,12936.63,13505.94,15016.09,13693.64,13847.45,14933.82,16372.23"
45,332204.64,"495.77,478.99,1632.04,295.27,539.31,1348.41,575.63,286.27,452.64,552.43,212.87,1203.25,808.58,991.18,586.14,493.82,1305.99,239.58,979.54,828.17,945.72,635.0,660.09,1345.22,1678.15,1149.72,703.71,1024.7,262.01,361.13","14806.68,15776.8,15233.98,14739.52,15096.18,15121.82,13465.07,13423.29,14106.91,14510.42,14605.94,16159.7,14149.47,14071.9,15734.54,12739.59,14449.25,15298.48,13344.02,13410.55,15190.95,15727.97,14840.54,14670.12,14867.92,15498.49,14583.95,14201.08,13333.27,14137.68"
