Index,TCOO,Cooling_Cost,Heating_Cost
30,298252.19,[],"14665.06,13854.0,14601.1,14118.4,14911.31,13997.59,13478.18,13911.62,13752.28,14729.52,13461.4,14676.75,15005.27,15408.03,15384.91,15470.9,15831.07,13485.38,14958.55,15753.38,15531.99,14770.29,13444.7,17822.08,16467.19,15649.66,14958.36,16109.87,15659.76,15693.25"
31,306003.44,[],"12954.99,16080.4,15343.85,15599.12,16568.94,15186.82,13301.19,15831.46,13769.03,16971.23,16847.88,13915.49,13936.16,15161.62,15900.49,15132.05,15142.27,16136.52,16884.8,14374.64,15394.11,15273.17,13565.61,14820.93,13590.93,15247.46,16181.15,15145.71,15146.54,15382.82"
32,309243.01,[],"15640.37,14321.87,14469.45,17589.64,14590.23,14613.92,16074.03,14363.87,15977.65,16137.01,15103.7,14232.41,13848.02,15304.91,16856.95,14564.79,14008.17,12990.08,16457.45,16423.11,16612.4,16050.99,15610.43,14716.68,15710.29,15456.38,14353.97,16186.84,16560.79,15977.65"
33,304278.45,[],"15030.62,14463.73,14116.37,14035.2,15576.23,14472.01,16192.96,16481.02,13168.82,17972.22,15642.36,15397.8,15341.36,13540.26,15349.64,15914.07,13598.71,13045.07,15987.65,15434.39,12980.38,14359.31,15082.97,16504.2,16229.11,15706.28,15377.77,15861.32,15485.2,14776.05"
34,308621.8,[],"16235.14,15235.55,15656.75,15831.84,16568.88,14754.51,17125.64,15117.56,15989.54,13737.46,15636.31,15577.0,15465.9,13753.85,16284.69,14471.87,13793.86,17022.07,15382.82,13899.83,14714.58,14263.65,13773.48,13799.69,16473.24,15811.07,13318.04,14155.46,17129.88,15119.13"
35,299289.99,[],"14391.82,15252.27,14280.41,16606.03,14611.89,14451.94,13696.87,14286.14,14197.71,15231.67,15774.41,16461.63,15140.59,13919.6,13801.59,14160.79,14164.42,16897.8,16154.13,15307.86,16103.83,15112.08,15073.22,13814.5,14655.92,14342.51,14695.27,13136.89,14513.33,13591.08"
36,304020.73,[],"15114.61,16225.91,15564.25,14512.39,13425.73,15746.65,16129.39,13497.19,14815.32,14761.02,15795.65,16394.69,15523.21,15500.47,14852.58,13925.85,15383.87,14856.5,15047.25,13834.56,14391.83,14029.71,15430.93,16332.68,13617.63,15142.09,14743.81,15503.51,16111.48,15244.68"
37,309377.67,[],"13625.43,16421.91,16192.17,14653.73,15458.59,16449.01,14211.59,15039.02,14146.46,16843.76,14338.49,15163.19,14437.96,16504.64,14953.78,16319.23,15876.57,16359.02,15890.75,16774.46,14868.18,15241.65,15240.36,15336.12,15654.53,15276.44,15430.2,16121.66,13032.76,13451.19"
38,308826.66,[],"14179.74,15226.22,15902.2,14464.83,15413.6,15899.32,14370.26,15674.35,13984.83,15700.59,13655.66,15775.19,15094.67,16822.42,17223.65,16589.24,15063.58,16153.53,14944.73,13033.69,16207.11,15267.39,17540.34,14618.82,14922.9,16216.36,16121.66,15427.47,13629.58,14523.63"
39,297017.15,[],"13551.08,15837.37,13099.9,15187.76,13469.67,15952.12,13877.88,14678.91,15604.79,14170.51,14581.84,14014.6,16025.47,15831.07,15768.47,14147.47,15043.9,15898.68,14696.97,13768.12,13542.7,16044.07,13688.89,14290.45,14828.64,15961.43,13319.01,16561.26,15413.59,13208.56"
40,304990.9,[],"15023.08,15314.55,15304.16,14005.65,16727.25,16430.03,16441.22,15073.22,15170.77,15742.86,14383.69,14360.44,14842.43,15608.81,14002.74,15791.66,13509.57,15838.17,14781.57,14941.87,15826.71,13592.15,13937.07,14788.78,13773.44,13669.97,15951.63,14914.3,17025.29,14958.58"
41,302832.69,[],"14665.33,14504.64,15498.21,13805.58,15802.95,15254.7,14623.2,13333.15,14164.57,17218.06,15064.42,15275.17,16531.46,14980.98,16514.58,16205.74,16865.65,13956.83,13313.73,16296.5,14163.05,16367.05,13065.27,16068.71,13325.3,14456.13,13929.68,13233.17,15603.19,15205.38"
42,301551.96,[],"13728.05,14382.31,16057.61,13826.42,16480.61,14828.29,15282.76,15355.98,15658.07,13135.1,15526.78,16888.9,13151.85,15641.81,15814.52,13320.78,15685.53,16218.4,15805.45,13293.37,13966.79,13799.93,15717.54,15354.99,15570.79,12988.23,17475.15,13948.51,14533.64,14387.74"
43,297259.17,[],"14112.76,13457.92,13728.01,14953.78,14860.44,16322.68,13714.36,14763.05,15378.44,14749.9,15547.61,16218.4,14436.27,15230.75,13321.83,16192.94,14296.44,15480.77,14980.98,13231.81,13482.48,15441.82,12990.08,14074.0,13458.3,17174.25,14899.31,16641.74,14666.1,14903.89"
44,304499.55,[],"16458.05,14731.81,15777.19,14573.65,14486.73,14442.65,16700.43,13812.27,13307.15,14114.66,15831.84,14697.5,13602.33,16293.38,15714.64,14617.38,14620.08,16459.59,15221.69,15734.41,13939.34,16713.11,13359.19,14551.89,14843.6,15928.3,14531.01,15458.56,15547.56,17493.1"
45,305876.47,[],"16215.46,16606.03,14301.94,13922.95,17063.46,15497.94,15242.46,13044.56,14125.65,14787.6,16587.26,15492.84,14691.9,14654.66,15030.57,16577.22,14227.43,15481.08,13659.15,15830.09,16187.99,14759.35,14986.62,13733.13,14202.45,15247.05,14553.7,16656.33,14259.74,16087.45"
