Index,Final NPV,Cooling_Savings,Heating_Savings
35,-93.66,[],"526.53,635.11,577.1,699.55,542.2,673.56,604.7,605.37,585.23,618.36,578.66,539.15,662.92,562.01,634.51,576.67,532.38,538.94,571.52,653.58,665.57,597.68,530.55,549.6,700.39,532.95,569.34,640.95,575.5,612.16"
36,10.17,[],"557.01,756.38,719.81,590.27,544.33,623.5,547.67,540.48,675.28,584.25,565.56,547.29,584.28,611.8,526.73,608.5,546.83,756.39,618.91,566.07,744.6,562.72,616.09,549.22,591.73,602.59,532.81,600.09,564.63,532.7"
37,833.76,[],"606.12,672.75,656.26,659.5,675.98,752.18,625.04,551.4,728.91,662.3,715.58,648.17,631.11,618.9,616.41,627.01,628.48,592.9,591.45,549.01,668.93,659.47,523.28,639.64,761.14,650.05,680.5,591.76,665.61,548.23"
38,247.55,[],"547.25,575.05,740.95,749.67,677.94,631.87,529.93,643.34,635.99,551.36,560.53,606.27,591.75,531.07,602.13,614.75,671.41,587.39,654.96,534.06,640.15,554.69,688.62,568.47,681.68,591.32,525.64,574.84,671.84,629.6"
39,-297.89,[],"559.35,532.68,591.54,583.79,667.32,600.27,566.2,637.12,520.85,565.82,582.59,555.06,547.8,636.08,616.21,594.53,604.47,690.59,602.48,598.02,573.14,595.36,598.02,523.26,572.91,557.16,589.94,689.05,531.85,534.92"
40,257.19,[],"708.57,526.03,628.04,623.33,789.71,572.31,562.16,614.54,594.15,550.57,631.8,560.51,662.74,553.43,635.23,645.03,572.05,544.33,663.65,683.92,632.29,534.09,582.77,541.27,727.96,625.6,601.35,560.53,592.57,682.55"
41,360.78,[],"626.7,534.39,585.1,590.9,702.49,686.24,629.08,667.21,598.07,540.3,598.31,597.33,693.32,562.3,625.48,624.51,630.53,718.73,633.62,631.98,626.38,631.72,670.8,570.97,616.48,719.66,542.14,585.73,563.86,580.62"
42,786.43,[],"524.17,629.87,587.82,696.73,615.31,659.14,673.0,563.15,712.58,673.77,724.71,583.49,711.69,642.81,734.79,594.37,541.3,593.38,630.46,737.67,666.39,683.99,699.7,601.25,722.57,609.07,734.11,589.83,559.54,560.29"
43,47.78,[],"597.39,615.88,572.39,581.34,660.95,591.33,568.91,545.03,616.11,675.38,567.81,600.85,564.59,573.99,653.29,591.88,643.26,608.97,591.45,607.93,557.14,656.41,585.35,579.33,674.49,645.55,585.88,625.46,673.0,573.75"
44,539.73,[],"578.56,720.08,738.22,570.47,595.05,744.6,610.94,627.9,531.97,550.57,591.0,603.45,537.8,670.16,630.99,600.48,574.28,663.03,630.53,724.99,579.04,610.28,590.88,603.04,643.95,746.81,670.68,695.34,551.45,714.72"
45,300.75,[],"607.55,609.79,674.35,659.73,555.73,641.9,563.42,699.19,579.32,572.43,624.24,586.86,541.22,668.92,619.89,696.91,644.39,616.16,551.03,541.06,584.22,575.85,645.28,647.84,677.99,642.84,695.74,575.82,558.49,650.66"
46,651.12,[],"710.64,540.93,555.2,538.99,590.17,656.13,666.35,722.62,708.77,631.55,544.53,578.57,684.24,635.75,698.17,635.99,699.81,729.81,561.89,567.31,670.36,534.88,603.0,628.02,731.13,738.51,557.95,657.5,660.95,670.79"
47,36.63,[],"640.01,550.42,573.04,566.04,534.38,586.82,647.5,583.07,683.39,656.28,680.98,571.15,527.28,638.82,598.32,618.6,614.53,684.41,594.41,691.05,629.79,600.34,586.72,523.0,546.83,575.55,635.75,615.79,600.54,556.67"
48,-202.41,[],"579.93,603.82,534.22,534.83,650.31,568.35,555.78,626.11,637.22,553.21,712.28,603.04,694.58,520.92,538.18,630.48,548.96,523.2,581.88,530.93,540.04,597.21,538.88,680.38,613.41,679.67,659.12,557.36,676.38,525.56"
49,99.96,[],"614.33,617.28,608.75,551.54,582.88,549.59,612.09,643.27,710.14,541.4,563.57,593.75,707.83,689.31,545.5,573.51,635.61,577.69,689.92,604.51,585.65,685.42,589.68,614.75,589.96,590.28,546.31,543.73,633.57,605.75"
50,500.21,[],"733.87,587.31,708.7,709.1,679.49,529.2,565.31,557.0,599.54,651.71,648.11,543.7,592.85,787.13,532.47,649.85,594.1,617.57,569.66,661.29,649.92,623.7,572.6,610.43,708.7,599.82,640.47,684.01,563.96,538.53"
51,108.19,[],"664.69,675.86,552.05,538.1,625.27,531.57,665.67,622.54,594.24,554.51,616.39,718.49,564.83,556.65,605.04,657.37,572.11,595.33,627.63,580.51,588.18,612.9,671.81,555.49,602.05,635.77,554.33,630.69,614.61,623.99"
