Index,Final NPV,Cooling_Savings,Heating_Savings
39,9786.74,[],"947.46,919.58,1016.4,1155.63,1057.71,1202.46,1170.41,1128.36,1202.69,1041.67,1157.15,1000.91,1251.41,1134.05,1112.4,855.07,967.15,1062.21,1284.98,954.45,1175.24,1006.97,1268.11,1093.58,1009.59,1054.45,1024.16,1253.44,1141.91,1058.52"
40,9454.82,[],"943.39,1089.84,920.22,1208.19,1126.33,1148.49,1095.9,914.03,1231.64,1107.14,1239.8,1169.25,1188.06,933.31,1008.24,902.04,1159.33,1181.28,1164.59,1085.85,919.87,995.69,1029.37,1065.88,1141.05,881.07,1157.97,989.71,1067.22,900.39"
41,9726.38,[],"1099.36,903.13,950.5,1145.27,970.12,1146.94,1294.46,1227.53,991.6,1093.62,996.72,1104.77,1269.59,962.24,1040.21,1287.03,913.37,1117.87,997.54,986.19,892.57,1061.73,1242.17,947.07,1288.33,1155.39,1037.95,1235.68,1069.64,1236.83"
42,9544.06,[],"939.96,900.31,1078.86,1099.84,1163.58,1006.88,964.83,983.56,965.02,1312.03,1162.74,1155.74,1071.43,1114.33,927.85,1122.31,1195.09,1212.74,1132.18,1117.41,1062.73,1274.27,896.73,1121.54,988.73,1063.58,1087.64,1132.18,1083.4,1090.08"
43,9792.03,[],"1287.17,1021.15,1118.33,852.68,1121.02,1176.46,1111.8,1076.59,1053.74,1064.89,1203.19,1109.22,901.38,1052.91,1320.6,1053.26,1102.73,1043.6,1054.99,920.11,1005.1,955.91,1128.21,1164.69,1043.18,1162.74,1230.82,996.21,1122.11,1127.19"
44,10035.77,[],"1050.89,1293.16,1231.08,1221.22,1117.11,1312.82,995.41,926.96,988.27,1045.71,966.01,1065.68,1149.93,1145.74,951.77,985.25,1015.8,1185.17,910.29,927.85,1175.02,1100.83,1150.45,1085.26,1110.13,1213.91,1088.97,1267.73,1208.64,1022.93"
45,9056.5,[],"1040.75,1024.23,1186.74,893.56,936.41,850.67,919.17,1145.45,996.79,955.62,1258.61,1171.09,1063.93,1236.78,886.72,1097.89,1005.47,1290.65,1141.4,877.71,1068.7,972.93,1098.65,1157.8,1111.41,869.74,1075.1,870.36,1224.17,1287.19"
46,8942.39,[],"1217.76,895.97,1085.32,1081.05,1076.31,933.38,1049.91,1002.37,1063.64,889.07,1145.94,1172.66,926.5,985.81,1132.09,1062.28,991.43,1160.36,997.14,1154.34,1051.78,1062.21,1069.47,854.28,1200.43,862.33,997.65,1101.04,1106.92,970.22"
47,9807.55,[],"1334.17,1225.35,1034.38,929.69,1037.0,1136.84,1181.75,1146.82,1071.51,984.82,1040.16,945.15,894.16,1158.28,1042.45,1164.1,1196.15,1000.76,1199.93,1305.26,1107.43,928.78,1246.35,1014.08,908.67,1010.64,1221.14,933.86,999.14,1046.89"
48,9445.43,[],"1013.37,976.65,1203.14,901.88,1053.15,1021.69,998.42,1040.51,912.25,954.97,1103.02,1125.72,1309.44,1318.47,1023.58,892.57,1061.91,1229.96,846.85,1141.43,1087.57,1098.39,1131.92,1106.72,926.86,1247.02,1169.87,1002.0,1277.32,1229.13"
49,9121.39,[],"1016.05,1086.41,871.07,1089.7,925.85,1104.77,1130.38,1000.91,1090.99,1022.28,1010.8,1144.95,1091.46,1086.97,1049.08,1106.81,1152.59,982.68,959.62,925.99,1039.33,925.53,1167.77,941.73,1256.73,1016.24,1298.24,1109.95,1299.46,884.03"
50,9660.56,[],"888.83,1209.54,861.26,1268.11,1001.11,1321.24,1074.65,1092.99,1229.46,861.7,976.91,1175.24,1061.66,950.52,1273.12,1049.78,1100.56,1232.24,1111.41,1069.8,1261.38,861.32,979.18,1136.4,991.17,1156.64,1169.66,1141.94,976.89,888.37"
51,9764.66,[],"1073.18,1007.66,1106.3,1097.16,1090.74,964.23,1001.12,1201.7,1040.92,1216.46,1208.78,1105.49,1181.46,1157.91,1055.13,1266.95,1045.92,1071.51,900.53,941.73,1050.85,1203.87,961.51,1143.31,1184.54,1157.01,1144.67,1061.74,943.01,913.24"
52,9994.07,[],"1085.18,937.46,1212.84,1281.41,1070.35,1174.33,1096.18,1111.67,847.76,980.71,1262.53,1126.35,969.82,1147.33,1111.78,1180.25,1207.31,1302.44,1127.84,1200.26,1006.81,1005.86,858.35,1164.14,1118.43,1134.78,1120.24,967.2,1039.23,929.21"
53,9734.63,[],"1026.73,961.09,1162.6,1227.39,1166.99,875.83,1102.42,957.42,948.61,1028.5,1163.75,1176.46,1048.58,873.3,1345.1,1277.32,1102.7,1246.75,1207.17,1149.85,1103.42,1124.55,1124.37,1053.67,921.31,941.9,898.93,1157.58,1113.62,1058.61"
54,9587.86,[],"1048.89,1013.59,998.98,1171.53,1073.49,932.4,1160.82,1148.5,864.79,1093.71,1054.69,1192.61,1053.26,1289.2,989.18,932.9,1147.46,1178.79,912.47,1327.43,1000.44,1187.68,1150.68,1123.21,1187.58,959.8,1143.84,1053.48,1078.22,915.86"
55,9732.6,[],"949.53,1210.11,1258.31,1039.32,1064.52,1065.88,1046.96,1245.17,1170.08,987.64,1138.68,908.23,998.47,1014.55,880.86,1391.51,970.74,921.13,1037.22,1233.9,1374.09,1183.49,1108.04,1060.34,1048.01,863.66,996.3,1146.56,1013.48,1128.69"
56,10326.18,[],"978.82,1166.36,946.59,1170.08,877.53,1235.22,1188.06,1143.3,1021.6,1163.58,1285.19,1309.98,1125.88,1113.08,1184.54,1114.3,1260.68,1091.91,998.29,1252.19,915.76,1101.34,1205.32,1043.57,1170.58,1014.51,1137.01,1035.33,1098.01,1055.87"
57,9607.76,[],"1008.28,1304.22,1135.11,1022.59,1322.86,1093.14,929.28,925.89,1154.37,1012.65,987.85,1176.3,857.86,1073.84,1147.33,970.51,1177.99,1072.63,1007.69,1085.05,1127.47,906.85,1178.5,958.08,1087.67,1013.69,1199.53,1134.3,1024.69,1182.02"
58,9849.16,[],"942.94,1069.12,989.22,1274.6,1108.75,910.03,1245.63,1062.89,955.39,1149.13,1206.75,1172.83,985.73,1125.75,1191.1,1226.02,1141.9,1069.68,1112.6,1242.55,967.68,1058.05,1007.29,1075.98,1126.19,914.78,1000.29,1304.51,955.35,1115.72"
59,9278.71,[],"1035.35,966.54,991.94,1022.86,1122.27,990.86,1233.78,1033.13,981.54,1155.32,1010.57,1122.02,1047.65,1046.84,1208.19,1150.49,1084.29,1117.58,1072.76,860.68,944.11,1092.71,919.74,1033.49,1024.13,978.85,1164.46,1212.3,1278.71,1057.07"
60,10310.71,[],"1056.76,996.54,1132.02,923.77,1282.22,1138.98,1099.99,1220.6,1125.32,1207.53,1148.12,1071.11,1294.24,1261.67,1100.09,1181.28,910.06,1171.47,1008.86,1039.26,1199.43,985.84,985.97,1102.49,987.31,1056.46,1053.48,1275.47,1248.6,1101.04"
61,9181.56,[],"947.46,1173.41,1069.61,1206.32,931.86,976.19,990.63,1216.54,935.79,1182.66,1116.78,1049.36,1001.87,968.53,1004.42,934.12,996.12,1032.09,1034.92,1003.18,1009.36,1216.82,1202.27,1148.49,1001.59,930.58,1176.64,1080.96,1037.71,1209.78"
62,9189.68,[],"1180.05,1059.63,995.77,967.93,987.28,1104.72,948.32,889.88,1012.31,1146.97,1101.75,1003.06,1283.2,950.55,915.73,1319.23,882.66,944.27,1205.46,1152.71,992.48,1037.22,1188.44,1123.54,985.74,1026.4,1271.1,947.48,1074.03,1160.82"
63,10648.53,[],"1104.64,1268.06,1093.06,1132.17,1046.25,1210.17,1157.58,1258.61,1251.78,1391.51,1199.11,1177.99,1082.91,1308.56,1108.2,1001.88,886.45,1082.78,1071.4,1065.28,1103.53,1228.37,1036.86,966.22,1079.61,1060.95,852.35,957.86,925.98,1391.51"
64,10223.08,[],"1224.18,937.89,1374.25,953.0,1118.43,926.95,1049.05,1231.98,1182.02,1262.98,967.86,1071.11,1267.23,1087.64,1292.87,954.75,1106.81,1168.21,1108.46,1151.5,1027.99,1112.67,1132.38,944.77,1220.34,1087.43,1055.48,1078.94,1125.52,888.81"
65,9267.94,[],"1136.37,1025.72,1119.58,1136.81,854.12,1173.7,1079.87,1160.53,1001.12,1048.72,1098.85,980.05,854.13,956.95,909.36,1001.57,1037.67,1043.18,1327.53,1089.03,965.44,1027.57,1050.69,1216.65,977.95,1113.22,1230.73,1160.92,1001.88,1135.75"
66,9909.25,[],"1213.04,1176.6,969.09,1046.6,1001.17,1080.1,870.42,974.77,1305.82,1077.8,1164.23,1133.72,1061.64,1158.81,1173.89,1012.16,1103.65,1050.68,1037.37,1128.59,1107.51,1229.06,941.65,1265.05,942.99,1081.91,1184.33,1315.22,1052.04,998.72"
67,10047.3,[],"1083.08,1173.69,1289.62,1004.61,1258.89,1064.55,1349.44,896.74,1053.22,1062.71,1092.89,936.97,949.28,975.39,1037.0,997.31,1051.28,1200.45,1044.19,1189.65,957.63,1210.66,1148.86,1175.34,1105.99,1184.52,1136.39,1227.06,1059.71,1061.22"
68,9342.66,[],"1159.04,1089.95,1229.12,1098.46,1127.43,1018.4,974.38,1169.06,1213.68,956.85,882.57,854.97,1163.51,964.07,1140.99,1153.11,1068.97,984.24,944.77,1114.69,1040.66,968.5,1025.17,1173.49,1067.85,1040.03,976.42,1012.96,1138.18,1001.6"
69,9671.92,[],"1203.47,1068.14,956.78,1110.19,1061.95,1112.71,955.91,1307.26,909.08,1077.74,1150.68,989.62,1047.09,1157.52,1082.46,1020.47,1098.85,908.67,1016.97,1291.8,949.37,1136.98,1179.09,1185.85,1010.95,1199.67,1154.17,863.99,1106.77,1152.15"
70,9930.6,[],"1004.32,1038.45,1020.04,1243.39,1143.44,1084.81,1131.32,941.96,1149.35,861.15,1047.99,1181.66,1230.03,1100.83,1204.94,933.38,1056.28,1222.53,1109.13,1104.88,921.75,1231.75,1202.22,1144.27,1122.25,1129.54,1181.21,1054.97,1040.9,1099.36"
71,9434.85,[],"979.36,1057.17,1311.17,946.16,1115.68,964.34,1327.43,915.83,937.93,955.39,1044.54,1287.97,1145.38,1081.0,1136.84,1385.33,942.04,929.31,996.77,1001.48,877.4,1199.68,903.13,1135.59,1037.63,1150.99,1081.35,1154.25,980.78,1046.51"
72,8888.71,[],"1245.63,1058.5,1116.79,865.96,1069.05,1296.83,1199.29,956.46,976.89,1007.4,874.83,987.08,1048.27,875.44,1107.74,934.23,991.08,965.87,1153.79,1094.3,931.25,951.52,962.63,1059.23,1105.14,926.29,1219.47,942.72,1149.73,1061.91"
73,9868.41,[],"1228.98,1009.01,1130.77,1197.71,1129.45,1005.87,1161.0,920.86,930.87,955.18,1173.37,906.85,1205.82,1146.55,1201.53,959.63,931.75,1147.06,1178.94,1173.43,1018.61,1192.03,996.12,1114.14,1016.05,1266.69,1166.33,1164.69,1004.74,1152.71"
74,9628.78,[],"1271.26,994.47,1133.91,874.06,1138.18,1084.5,1073.17,1139.32,1113.3,1142.4,1004.58,1058.05,902.5,1013.5,1193.08,1094.98,1096.84,1039.33,986.19,1140.19,1203.22,1012.66,1131.96,1012.29,1293.16,1001.73,1125.32,998.91,915.66,1126.56"
75,9021.61,[],"1074.81,1094.78,929.62,1133.85,903.49,1085.13,1294.42,1091.74,946.16,1068.62,1015.1,1212.63,1276.73,1072.72,1148.26,999.49,937.93,922.33,934.19,892.58,1228.78,957.37,1068.34,881.43,894.74,1136.84,965.41,1205.13,984.48,901.58"
76,9448.17,[],"961.23,888.81,1168.54,1088.48,1282.49,1105.71,1298.12,911.86,1095.71,1000.4,1113.0,1081.59,1186.36,923.08,1002.08,1106.87,1322.23,1045.55,1049.65,1048.01,1036.66,944.74,1131.37,1110.18,1015.83,1155.08,883.53,1102.16,983.78,911.86"
77,9611.49,[],"1047.68,1054.18,1073.5,1043.0,1191.9,895.28,1282.93,1139.14,1071.7,1066.27,976.46,1014.16,1133.99,1013.28,993.31,1027.18,1204.27,1117.87,1106.36,1020.87,1257.84,1115.42,982.68,1201.96,989.75,1063.63,982.59,1175.02,968.0,1152.13"
