Index,Final NPV,Cooling_Savings,Heating_Savings
35,18183.76,"25.18,87.95,105.75,88.96,22.13,35.69,81.07,93.86,90.04,35.25,63.78,49.68,23.46,104.22,86.4,99.67,71.49,73.58,79.28,48.27,50.13,46.07,31.63,63.49,37.87,44.53,17.71,39.48,14.42,55.82","5996.31,5896.54,6402.97,5835.34,6080.23,6824.65,6312.28,6648.2,6578.81,6226.55,6633.07,6643.38,5926.14,6491.52,5672.84,6703.99,5833.16,6326.0,6817.24,6512.64,5846.51,5768.86,5968.93,6818.18,6550.41,6685.22,5791.38,6554.56,6586.33,6038.0"
36,18191.51,"91.92,75.21,62.16,75.99,86.97,25.79,75.65,44.5,102.96,68.33,91.97,63.11,12.43,80.69,44.68,66.31,38.07,104.87,36.04,32.88,76.32,20.6,55.92,59.43,44.32,17.81,34.89,76.49,74.12,37.49","6863.73,6193.63,6300.63,5955.59,5921.36,6336.37,5759.12,6441.21,5762.66,6125.04,5906.24,7102.78,6741.43,6129.09,6244.47,6253.39,6413.86,6671.75,6624.08,6331.5,7028.15,6171.95,6596.05,5748.83,5870.67,6378.82,5915.17,6623.43,6237.19,6216.54"
37,18096.47,"42.62,58.79,62.25,32.92,74.3,44.08,24.26,26.48,50.79,99.1,31.28,51.24,48.53,84.99,76.91,99.44,86.43,76.8,80.55,65.04,52.26,111.24,49.86,102.96,64.41,35.52,64.52,15.52,64.75,42.08","5978.78,6173.15,7000.41,5764.55,6305.26,6063.34,6479.97,6697.26,6373.42,6184.77,6271.15,6063.22,6753.56,6519.23,6314.52,6187.33,6807.3,6562.52,6498.13,5802.68,6530.33,5915.4,6734.01,5911.14,6164.62,5884.59,6025.47,5773.63,6397.84,6059.3"
38,15850.82,"23.08,45.59,69.8,70.36,53.7,31.28,75.7,56.5,69.9,86.35,53.46,57.31,75.14,76.35,98.27,61.38,50.51,64.93,52.91,30.73,39.44,107.68,81.41,17.37,13.0,81.27,32.41,44.64,22.83,78.93","6170.11,5902.7,6137.2,5742.87,5944.56,6653.57,6806.93,5968.2,5916.18,5752.51,6463.25,5637.1,6582.08,6099.61,5984.89,6406.95,6078.61,7012.37,6222.6,6086.1,5740.56,5805.59,6906.84,6216.33,6753.56,6465.81,5881.74,6727.12,5663.76,6029.59"
39,16895.52,"45.1,78.04,69.17,50.87,40.01,67.01,27.89,61.71,42.88,16.89,24.18,57.71,60.24,70.63,76.35,46.77,39.5,64.88,24.64,53.67,81.34,41.55,13.03,36.89,27.02,48.81,44.47,97.76,48.01,74.01","6597.2,6664.82,6420.12,6467.66,6064.87,6114.59,6066.85,6129.5,6417.62,5734.33,6472.55,6788.22,6106.46,6157.19,6088.03,5941.38,6753.87,5751.51,6048.07,6614.32,5875.6,5918.88,6058.64,5782.08,7291.49,6014.34,5771.78,5768.51,6335.74,6133.95"
40,19605.58,"74.57,47.74,59.31,76.07,19.08,93.87,60.1,40.24,26.95,42.29,66.45,50.91,68.81,81.1,53.0,99.93,42.34,35.63,119.61,56.6,54.87,54.82,35.03,95.06,33.17,72.83,50.25,103.26,53.97,56.62","6663.62,6497.91,6896.84,6898.8,5889.0,6370.24,6382.36,6669.37,5849.03,6626.83,6609.57,6067.04,6673.17,5886.77,7001.58,6285.8,6018.87,5918.51,6209.62,6039.17,5757.52,6068.24,6523.03,6576.2,6185.07,6287.95,6267.36,6103.19,5918.4,6847.5"
41,17653.48,"33.58,46.96,53.43,65.64,26.42,34.92,23.45,57.12,68.16,59.69,82.9,49.31,84.43,53.21,56.62,26.17,11.43,75.99,45.07,72.08,66.95,35.71,84.82,33.65,107.78,26.69,66.72,71.62,45.07,86.18","6411.99,5865.89,6818.67,6104.48,6296.29,6611.59,6362.88,5777.84,6247.64,6296.4,6330.11,6307.21,6077.35,6052.53,5818.96,5731.56,6555.27,6352.21,6608.42,5993.62,6488.3,6732.89,5689.38,6194.26,6942.99,6132.53,6626.61,6341.44,6740.82,5825.56"
42,17004.01,"83.29,75.36,38.84,63.35,82.96,36.04,28.1,76.35,49.12,43.9,48.68,75.78,27.49,61.56,83.62,87.22,102.28,46.23,68.49,55.44,45.9,66.32,86.82,30.6,21.94,61.57,41.84,38.46,76.04,65.1","6225.26,5916.95,5713.79,5909.78,6408.67,6071.85,5901.4,5959.44,6241.92,6166.49,6626.24,6573.88,6746.54,6683.07,6517.16,6024.51,6178.9,5861.85,6767.11,6097.27,6569.93,6057.25,5982.34,6193.67,6901.48,5976.87,6311.35,6171.85,6010.45,7037.36"
43,18770.32,"41.32,69.28,87.27,96.87,36.49,119.11,46.67,82.65,37.29,57.12,53.69,54.65,48.66,93.43,44.09,103.91,28.41,71.99,58.8,17.69,41.63,94.17,39.88,96.26,39.02,11.73,50.89,67.34,49.0,56.58","6380.67,5946.15,6686.93,6721.53,6037.05,6359.8,6576.18,6326.59,5664.11,6344.15,6575.63,5889.54,6561.06,5711.95,5727.91,6679.42,6877.69,6562.43,5851.27,6516.31,6083.33,6535.43,6068.63,6643.53,6270.23,6733.04,6658.33,5921.53,5871.13,7005.65"
44,15474.26,"47.61,93.21,108.14,41.11,69.12,79.1,100.85,43.67,84.98,39.63,100.14,33.86,78.47,91.54,51.03,65.77,85.66,103.59,80.58,50.55,92.44,74.3,53.2,68.53,70.59,73.45,66.45,49.75,25.09,44.03","6470.69,6080.36,5684.87,5972.84,6164.14,5774.91,5766.33,6206.5,5947.76,6160.98,5753.7,6494.17,6011.4,6770.83,6229.37,6511.66,5977.83,6516.9,6253.39,6499.83,6108.33,6243.18,5759.12,6486.0,5686.7,5876.41,6017.92,6685.59,6549.29,6384.77"
