Index,TCOO,Cooling_Cost,Heating_Cost
74,28117.5,"1317.02,765.73,1197.18,232.17,1385.78,1372.01,1321.05,690.63,230.92,788.21,1037.23,990.88,881.96,781.98,1375.22,1650.46,1184.88,1253.6,300.2,1149.33,340.1,452.95,300.75,330.99,704.33,1298.36,140.0,1112.36,819.13,973.94",[]
75,24237.13,"985.21,115.29,1461.42,1200.17,718.73,711.6,348.48,883.38,257.46,224.13,1193.12,200.57,1252.53,203.73,485.76,944.45,1471.91,418.59,814.95,517.92,588.96,685.16,1413.0,707.3,954.67,604.22,584.1,446.09,193.81,350.61",[]
76,25406.68,"464.98,568.22,1240.92,1194.63,514.01,364.54,918.07,907.46,607.03,896.02,162.91,645.12,1280.58,1178.82,955.59,271.57,357.93,1097.07,846.96,685.52,272.54,617.04,1552.49,440.26,1393.7,265.29,1218.74,557.94,975.72,923.05",[]
77,21845.74,"1083.58,365.63,659.27,506.58,1046.05,1498.23,523.56,322.52,547.16,876.71,451.55,168.59,919.04,437.49,412.28,129.09,758.66,426.34,330.67,906.43,435.82,487.4,973.94,266.57,603.86,123.21,227.46,422.45,746.81,288.45",[]
78,25829.45,"1137.1,753.45,679.89,256.01,886.78,1356.36,959.66,787.69,1307.65,718.73,268.84,227.05,985.23,561.23,93.08,747.27,1258.85,420.93,109.78,1169.37,1583.94,984.0,331.44,1097.89,751.22,485.89,908.59,574.35,1387.05,1125.16",[]
79,24414.85,"538.64,988.57,423.51,867.94,476.6,446.69,677.21,509.43,1172.92,432.82,788.21,890.57,534.35,244.61,635.06,496.73,591.98,507.77,709.73,743.15,985.21,1251.93,822.2,1441.81,604.67,1340.4,705.88,709.18,1124.89,809.0",[]
80,26186.43,"1366.26,858.88,350.13,1036.55,1460.65,532.16,497.62,968.27,222.07,415.28,895.45,960.64,531.9,214.28,1527.7,134.11,1305.44,1126.55,773.34,1278.47,262.57,603.86,1110.63,562.64,1103.65,996.33,1472.47,505.53,539.21,586.3",[]
81,24024.12,"432.3,1148.22,512.43,831.97,622.55,362.67,362.5,1224.06,330.67,945.19,1428.79,328.49,1017.35,262.61,1280.58,1218.76,514.16,450.8,802.03,300.52,311.61,917.06,503.89,477.03,302.64,1020.21,1503.51,385.77,666.31,484.19",[]
82,26708.44,"756.62,780.1,440.9,929.7,1327.07,939.95,298.46,1071.53,457.12,820.49,621.92,1661.05,1341.76,640.16,267.2,1087.09,921.27,779.47,1405.27,425.12,1252.28,238.92,1037.85,1365.51,1227.81,643.6,917.06,416.04,716.44,131.84",[]
83,23707.86,"236.7,362.13,726.94,1186.42,652.65,700.66,610.24,944.51,140.75,438.83,1254.69,167.44,493.66,1448.88,1006.25,582.97,742.01,522.88,281.04,1557.08,1112.36,426.47,381.08,595.63,1347.95,362.54,1103.02,328.05,607.87,521.11",[]
84,22576.99,"1092.94,207.31,855.9,398.19,529.49,1098.34,538.76,652.12,1010.03,298.46,1059.83,275.72,357.94,599.62,247.27,370.52,785.83,1420.58,1030.7,575.29,471.12,163.12,525.66,393.92,1146.96,513.56,540.53,202.58,521.93,711.61",[]
