Index,Final NPV,Cooling_Savings,Heating_Savings
41,680.6,"42.7,25.52,34.87,38.36,29.03,28.11,48.05,14.84,34.0,55.19,35.54,42.08,33.4,57.63,48.93,27.13,25.8,22.84,52.41,27.88,46.84,44.86,65.68,24.92,52.4,35.81,33.53,28.96,14.18,43.62","1269.17,1070.78,1024.52,1030.46,1081.13,1112.67,891.75,927.51,1064.55,1221.27,1245.69,1089.6,1217.2,1138.75,1178.84,1019.84,1053.38,977.82,1164.66,1174.72,1093.55,1180.03,1058.13,1009.65,1210.97,1022.97,1022.66,939.53,1079.5,883.44"
42,537.22,"21.12,23.31,34.1,49.98,40.69,43.99,21.38,53.81,49.76,39.31,54.97,31.65,11.46,26.73,53.82,15.75,46.88,36.23,34.09,32.38,51.9,26.81,46.02,29.4,55.52,40.11,35.06,25.73,56.54,59.89","1101.66,974.08,1124.31,1131.18,1198.7,1147.63,1002.71,984.1,943.65,1233.33,1119.21,1215.88,961.1,995.36,1290.54,1294.42,964.34,1141.98,1028.5,1037.05,980.71,1159.69,1175.9,1151.72,1037.22,960.47,1109.22,857.84,929.77,868.84"
43,627.11,"53.21,51.1,52.9,28.98,52.35,25.06,30.35,51.61,40.93,28.54,39.15,32.45,37.63,60.95,38.52,43.92,43.95,31.19,18.13,28.92,28.02,47.47,12.48,57.39,48.46,35.15,15.63,54.91,54.65,43.4","1191.64,961.24,917.16,1049.81,861.97,1107.74,1252.37,921.31,1027.51,1035.99,1149.31,1240.84,1130.7,1102.4,943.39,1267.7,1293.86,1169.4,951.42,940.39,1071.08,1000.29,1246.21,966.83,951.43,1229.47,1210.52,1156.99,1136.4,1153.11"
44,383.21,"30.54,40.68,32.44,53.02,21.59,45.16,35.22,26.12,56.78,53.87,10.54,45.56,45.44,19.82,30.84,17.89,32.22,35.94,47.27,36.64,43.09,52.24,42.12,61.35,26.63,19.42,18.23,48.72,55.28,48.01","952.02,1164.46,1008.9,885.64,885.06,1184.07,1192.41,1082.63,1064.55,1067.85,1159.2,1204.02,1130.04,956.26,887.53,1184.52,1030.46,1191.9,905.36,983.57,1103.88,1119.55,1037.05,1115.15,1211.91,988.34,1171.38,1071.91,1342.85,1062.95"
45,982.28,"45.66,30.18,52.69,64.01,21.68,14.01,55.59,58.46,25.37,47.0,29.83,28.19,58.94,30.63,44.58,20.54,39.01,18.52,33.58,53.81,50.4,19.82,26.63,33.8,15.69,36.48,43.2,26.06,41.53,43.68","978.85,1169.74,1198.7,1274.71,1059.33,1189.71,1120.51,1142.85,1172.85,1061.69,978.71,1090.16,983.7,1198.7,1009.36,995.36,1212.74,1039.69,1198.19,1258.61,930.7,978.12,1247.06,1013.59,1000.91,1050.64,902.52,1230.7,995.39,1143.31"
46,-12.77,"50.88,49.35,57.51,55.41,28.1,14.19,53.62,44.05,40.31,39.05,51.51,41.44,37.63,22.83,47.04,20.91,30.48,44.8,30.67,33.51,57.42,46.08,32.58,26.48,53.33,24.37,50.7,37.79,45.59,36.15","1000.12,1028.12,1112.44,1166.29,1052.67,1346.75,940.63,920.86,980.78,1046.6,1112.28,1039.23,977.54,1025.98,967.4,888.35,1010.29,1082.38,941.16,942.15,1001.57,1081.34,1312.99,1094.96,918.51,1256.08,952.1,1012.48,1227.06,1000.28"
47,957.18,"23.72,52.9,28.55,49.09,29.93,60.17,39.75,37.59,41.06,49.87,44.95,55.84,30.21,24.44,50.97,51.59,47.79,37.25,37.28,41.12,27.4,40.54,46.4,46.56,42.44,62.91,41.13,22.83,48.84,42.12","1174.82,1227.58,1114.28,985.62,1216.94,950.5,1170.31,1128.59,1125.21,1052.8,1064.89,964.33,968.09,1064.52,1074.79,1244.31,1144.78,1276.38,1012.92,1137.97,986.1,1135.1,1169.05,1012.71,1065.43,1247.02,935.11,1166.05,945.14,926.1"
48,1161.34,"27.24,54.83,39.7,29.21,65.72,34.84,22.85,57.2,47.67,47.31,40.62,26.21,30.18,41.94,41.47,57.88,20.22,35.7,58.4,32.05,34.01,43.47,55.78,63.62,55.38,10.18,28.21,41.3,15.72,44.25","971.4,965.61,1172.46,1205.6,1252.52,973.45,998.91,1297.86,1045.65,1215.79,1148.61,1045.1,1191.52,1136.58,1262.77,1085.77,1114.21,1117.17,1126.46,1256.13,1077.16,1079.09,1181.03,932.9,941.72,1201.0,972.39,980.03,986.36,1162.02"
49,689.75,"28.0,58.05,45.59,35.94,41.06,46.67,64.42,57.86,54.65,48.89,38.4,49.16,39.52,42.07,47.21,14.93,51.98,21.73,29.08,42.11,19.88,50.77,43.84,42.29,36.26,25.08,41.04,31.67,12.75,50.64","883.43,1182.93,1030.92,1111.7,1190.44,1200.26,1333.38,1107.77,1311.68,1080.85,1001.57,996.75,993.22,919.86,1085.99,888.42,1217.2,1053.13,922.12,1184.84,1061.6,1089.06,998.58,1164.3,1087.65,980.58,972.46,1071.94,1072.05,1101.55"
50,327.35,"57.4,62.91,25.9,29.36,23.86,35.17,21.12,45.67,17.72,52.49,43.86,66.22,58.4,54.26,40.1,58.46,17.94,21.52,40.97,17.87,49.17,33.14,52.78,46.64,43.92,25.32,37.59,58.79,35.28,22.3","1124.66,1106.94,1049.36,1048.89,970.81,1055.4,1239.88,1276.73,1095.39,1051.6,1301.09,869.49,985.87,1083.59,1091.95,1299.9,930.89,899.76,1191.22,917.58,1019.17,1104.51,1002.74,1180.86,847.91,915.06,1007.78,941.72,957.71,1101.66"
