Index,TCOO,Cooling_Cost,Heating_Cost
42,35407.66,"1174.38,984.1,924.92,515.04,1293.03,637.06,967.38,599.71,1224.36,719.56,309.98,262.67,392.04,1457.85,576.38,486.12,599.32,1343.08,813.79,711.42,482.66,961.39,510.88,1204.6,117.42,907.95,947.19,183.8,465.57,940.24",[]
43,34337.95,"1313.78,1139.57,611.45,767.02,434.23,1101.03,1324.88,754.07,450.15,135.48,905.16,1015.94,706.94,1353.59,126.34,100.1,1368.15,372.21,146.84,624.71,428.17,405.79,642.36,768.15,511.73,1543.05,285.12,359.76,647.06,449.92",[]
44,31818.04,"718.39,498.01,201.69,850.05,608.54,1373.08,374.55,153.43,264.84,609.06,1684.89,883.4,705.97,343.88,333.94,266.4,523.69,605.59,664.36,541.64,1683.59,93.98,499.96,141.25,313.65,500.77,1038.92,245.47,669.62,277.11",[]
45,32895.23,"89.87,487.88,633.0,1046.9,659.8,518.87,91.01,146.95,540.94,1456.76,188.65,1344.29,620.38,755.98,455.72,774.28,668.93,455.12,694.01,1419.4,1056.75,757.27,408.87,448.82,1209.31,404.59,587.64,281.88,499.96,1657.19",[]
46,31120.94,"411.62,668.7,159.53,505.46,883.4,499.58,690.84,251.28,550.68,1036.66,504.18,816.5,84.65,643.87,106.24,374.46,527.23,993.97,366.04,335.71,406.17,284.31,1072.04,1003.67,562.82,1089.38,887.68,429.25,584.45,738.77",[]
47,35493.57,"1450.33,521.47,774.41,266.67,809.12,203.46,136.57,510.26,653.2,1320.62,660.42,1713.23,700.94,392.73,1654.0,894.08,579.41,1134.53,604.78,341.84,1173.32,1246.22,915.71,622.09,762.99,1007.54,706.64,588.0,365.61,1046.92",[]
48,32971.16,"491.07,398.66,533.49,216.94,457.02,453.73,452.37,1295.5,589.44,493.62,325.85,508.66,349.74,963.69,983.41,1161.93,1166.86,1019.44,1117.78,1130.32,408.97,123.37,1275.66,389.68,1029.75,590.25,808.57,305.84,702.68,728.1",[]
49,32222.38,"1737.58,671.19,251.4,428.6,398.43,468.61,287.35,126.72,1256.83,418.77,566.66,1198.54,569.91,522.71,715.77,859.68,786.74,986.67,315.04,403.76,615.91,526.81,346.55,629.11,362.58,374.28,790.36,286.15,242.67,1044.47",[]
50,34411.3,"973.44,1174.83,246.45,627.23,1657.36,290.52,1305.38,1363.04,205.13,381.55,1103.22,1011.87,258.24,287.07,1111.73,976.49,358.84,301.32,401.11,212.51,616.08,727.02,438.39,728.45,1022.0,787.39,1384.26,287.71,319.4,581.16",[]
51,35973.42,"1177.97,912.0,1042.68,1326.04,755.75,1403.24,246.84,1338.87,678.31,493.29,663.05,458.53,885.55,1193.48,584.77,198.42,466.25,282.5,360.83,109.1,1038.92,1200.04,1503.62,337.45,1076.04,971.95,196.03,1354.96,599.32,682.81",[]
52,34112.97,"1088.67,479.73,733.56,1461.83,907.02,540.45,550.68,791.68,432.78,203.85,907.95,1409.94,178.66,614.02,845.66,531.39,714.91,701.92,835.39,314.61,1052.68,410.7,728.45,406.56,540.78,736.9,760.17,209.5,772.99,1157.76",[]
53,33108.88,"1244.89,654.12,1021.09,1523.2,737.54,511.27,818.36,376.13,980.25,492.85,208.87,367.16,449.73,614.09,787.39,609.06,145.84,706.86,360.99,1340.89,264.03,138.28,495.9,235.84,271.96,780.05,580.5,733.73,331.98,1248.88",[]
54,33329.86,"807.38,118.55,191.17,1453.09,168.92,883.67,258.6,920.86,723.89,488.8,256.54,461.9,955.18,665.87,645.15,204.43,1020.77,555.88,1240.44,302.0,996.74,1158.04,357.81,465.7,1239.99,434.42,1151.82,1294.04,900.82,888.6",[]
55,34920.93,"131.09,1389.61,1085.1,1474.81,290.61,800.21,591.92,1177.75,937.15,778.29,629.94,950.44,267.98,287.39,1004.34,1162.58,967.18,416.64,615.77,687.01,496.16,232.66,977.44,511.14,1196.68,410.5,798.99,603.18,273.33,859.7",[]
